,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
544,Hafsa Barrbie,http://www.youtube.com/channel/UCtxk_Tf5irJ6xl7twafzZKw,ماتهدريش علا سيادك يا البايرة,0,2020-12-02T15:24:17Z,p
545,Biba Bida,http://www.youtube.com/channel/UCVrY72qhikyAvcqfrNLug_A,فيهم وعليهم ولعفون يشوف لعفون لمربيين وناس ملاح ورجال ماتشوفيهمش نتي خاطر لميليو نتاعك معفون يا معفونة,0,2020-11-30T12:47:37Z,p
546,Lionardo Donatelo,http://www.youtube.com/channel/UCM_PumMsQSggfqDOcIKyrPA,الله لا يوصل يدك لخدك يازريعة لمسوسة دكان كافيا كيفك تهدد على ولاد الجزاير,0,2020-11-26T14:40:15Z,p
547,Khaldi Ikram,http://www.youtube.com/channel/UCjfFsVCE55NyrIqgFJbXloQ,تعي شوفي روح قبل,0,2020-11-11T14:26:42Z,p
548,Wahiba Aouragh,http://www.youtube.com/channel/UCHfWZD4UISDWqdXhUiMm06A,نتي ماتشرفيناش استري روحك نتي مخلوعة لي توري روحك للرجال,0,2020-11-10T14:01:04Z,p
549,rabahdz 47,http://www.youtube.com/channel/UCsswlr9elgOhvLrMjCXLhRQ,نتي مكيش مراة جزايرية روحي نحي سلسلة تاع صليب لي راكي دايرتها يالهوديا ترباي هدا كلام نوصلهولك انا من غرداية,0,2020-11-07T19:15:06Z,p
550,islãm islãm,http://www.youtube.com/channel/UCvjrE8_QFmpv0HpfOScyMtg,هذا وجه تقابلي بيه ربي جبهتك تقول صطاد تع 5 جويلية,0,2020-11-07T10:19:38Z,p
551,Aek Benhadi,http://www.youtube.com/channel/UCrD7wQ8p8xOqBsJ_TDSCNbQ,جبهتك لخرة ملي بديتي تهدري مايت بالضحك,0,2020-11-01T17:02:49Z,p
552,Nadia Khellaf,http://www.youtube.com/channel/UCSm8RL06Ambth8oGMDPUlHQ,كون يطبقو القصاص يبداو بيك انت الاولى تمثلي مع الرجال مشاهد الحب التمسخير قوليلي لمن راكي تعري تمكيجي لينا حنا نساء كيفك ولا للرجال الا اذا كنتي شاذة هذيك حاجة اخرى والله ما تحشمي ولا عندك ذرة الحياء,0,2020-11-01T14:12:11Z,p
553,Hxy Uccu,http://www.youtube.com/channel/UCOdwlfettjdd9o22ukfzRRQ,روحي شو في روحك فالمرايا ختيتي,0,2020-11-01T02:52:25Z,p
554,ظل الصقر,http://www.youtube.com/channel/UCDVttCWGJfddPXkfxcKdScg,يالطيف وين وصلنا روحي جري على روحك,0,2020-10-31T00:13:08Z,p
555,رورو ايوية,http://www.youtube.com/channel/UCl5Do2KOQ3787T2CKvuz6sg,من قبل نكرهك زدت,0,2020-10-30T18:10:59Z,p
556,يسو يسو,http://www.youtube.com/channel/UCADJvoB6pTJvk4NCy1ScAyw,مدلي جبهتك نكتبك فيها اية لكرسي ونخلف سطر,0,2020-10-29T20:39:39Z,p
557,nouha guersal,http://www.youtube.com/channel/UCaPtgWXBK52dPJMDXMrejGA,روحي اجري على روحك شوفي كاش طبيب نفسي قوليلو يداويك,0,2020-10-29T17:11:32Z,p
558,Dou3a Bou,http://www.youtube.com/channel/UCj_evzz6GBsu8c1Gr7I9h2A,عالبلك بروحك تبهدلي بهدلتي بعمرك مفيكش ريحة الدين راجل يشوف لحم برا يطيحولو ريوڨ واش تربية هدي ربي يهديك ولا يديك والله بهدلتي بروحك منستعرفش بالي نتي بنت بلادي ديجا نقولك حجا لكان نتي ممربياش ودرتي ودرتي حنا الحمدلله تربينا على احسن اليدين اوكي ونزيد نقولك هذي استري جبهتك هديك لي خرجة تبهدلي ةليت نعفك والله تربية ناقصة كون نلقاك قدامي نرخسك نرخسك تعرفي كيفاه نرخسك نخلي ناس كامل يتفرجو فيك ونعتلك واش معنتها الريوڨ وتهدري على الجزايريين,0,2020-10-28T09:17:58Z,p
559,ikram Bengoua,http://www.youtube.com/channel/UCtscUALgTQHqALKlSxBW-7g,راكي تمعني بلي رجال قاع كلاب كي قلتي ريوق غير لكلاب لي يريقو روحي قلعي كيلو مكياج تاعك رواكي هدري معانا,0,2020-10-26T13:32:48Z,p
560,Aboukomay Thouam,http://www.youtube.com/channel/UCBNpg-4AfRgyUm63t2h-zmg,حاشا لي يقرا في تعليقي كون جا لخرا مليح ما يدور بيه الذبان معناها راكي خرية وناس بكري قالو الفم المغلوق ماتدخلو ذبانة معناها درتيها بروحك يا لعريانة ونختمهالك بهذي من جاور لجواد جاد بجودهم ومن جاور الارذال زاد عناه ومن جاور البرمة تطلا بحمومها ومن جاور الصابون جاب نقاه نتي ومثيلاتك كامل موسخين,0,2020-10-24T23:35:55Z,p
561,Mohamed Soualmi,http://www.youtube.com/channel/UC2I7bIgJyxgrQnlQOgmD63A,روحي شوفي كاش فيل,0,2020-10-24T17:33:45Z,p
562,Sadike Redmi,http://www.youtube.com/channel/UCYlZ-rG1yAzTAxRTQmHBw5Q,تقول فات عليك طركتور على وجهك جبهتك كي طاص,0,2020-10-24T09:39:04Z,p
563,Salim Haoui,http://www.youtube.com/channel/UCDUNIVxFz0PjNmonEsPE95g,ياودي روحي نت رايحا قع جبها وتهدري معفونا,0,2020-10-23T21:43:40Z,p
564,Yassmine Gadwar,http://www.youtube.com/channel/UCuOj1-Oe0A4RPoNN8dSOFTA,قع لهدره لي قالتها صح وعندهاا لحق نتوما ولا ادكم لي يقوول لحق وصح يوليي شيين تقبلو رواحكم وي نتم شعب تافه حاشا ولاد فاميليه وبناات فاميليه,0,2020-10-23T21:40:46Z,p
565,Sara Zitouni,http://www.youtube.com/channel/UCD4iZ8bPw9npB44olTQKDIw,كي شافوك تخلعو ڨوريلا هدي تفوه,0,2020-10-23T21:15:13Z,p
566,Art Of life,http://www.youtube.com/channel/UCaAkn_7ChTeeXs5yIKU-0kA,الرجل الجزايري لي عايرتيه وسبيتيه هو لي دار الحراك باش تعيشي في كرامة الرجل الجزايري هو لي راه في الجيش ومايرقدش حارس عليك باش نتي ترقدي هانية وتمشي في الطريق عريانة بكل امن,1,2020-10-23T18:57:52Z,p
567,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,تفوه خماج فسدو لبلاد,1,2020-10-23T19:11:56Z,p
568,Smail Douha Chourouk,http://www.youtube.com/channel/UCQZx8sGJCL9V4m-n3255csg,والله عندك الحق حاجة باينة يقعدو يخسرو فيها باسكو اول مرة يشوفو فرعون على الارض تفو بيها عمبالها راها باربي مونية,1,2020-11-02T07:58:19Z,p
569,ANIS ODN,http://www.youtube.com/channel/UCXuLw8OogUjFZbEeZOQtCUg,نتي معرفتيش تهدري سبيتي الرجال نقول لك وعلاش مخلوعين الناس لا خاطرش جامي شافو وحدة لابسة هاكذا علا خاطرش حنا مسلمين او غير هادوك المسيحيين لي يلبسو هكذا او هما موالفين يشوفو هكذا ملي زادو او هما يشوفو حتا كبرو ما عندكش الحق تهدرب علا الشعب تعنا احشمي حبيتي يطبقو واش قلتي روحي للخارج او ماتشوفيهمش يشوفو فالناس نتي مسيحية مشكيتش بلي مسلمة تحسبتلك كي نشوفك نتخلع طز نندب عليك انا خيرمنك الف خطرة نتي مجرد انسان كيما حنا او ممثلة هذا مكان روحي المرايا او نحي المكياج او ديري حجاب استري روحك العيب تاعك او روحي تصلي او ادعي لربي يغفر لك,0,2020-10-23T15:57:05Z,p
570,Amar Boos,http://www.youtube.com/channel/UCA0F7HbcCxAnKPf7o71aZkw,سو ربك سوا,0,2020-10-23T13:00:39Z,p
571,Mal Ak,http://www.youtube.com/channel/UCBTkuHeLI0H4iW95Qx5p5jg,هاذي مريضة نفسيا ياخي بهلولة ياخي,1,2020-10-23T12:19:03Z,p
572,Lina Malak,http://www.youtube.com/channel/UCm9XGdZ1uJ-SldAVXNb5ypQ,تعيفي ولله ادي وجهك روحي,1,2020-10-23T11:10:27Z,p
573,Redouane Haimer,http://www.youtube.com/channel/UCh1P3k4DfHxtfIoo_0xdXRw,اعدلي وجهك تهدري تشكلي في وجهك واش دخلك كون جيتي درتي القصاص قاعدة لكان لتشراك الفم وجهك نتاع دزاير تحشمي بعرش,0,2020-10-23T10:47:42Z,p
574,Hamam Djilali,http://www.youtube.com/channel/UC-yj19AiCFmaagiaTa0Wcaw,روحي نحي الحب اللي في وجهك والله ما فهمت انت شكون اللي يشوف فيك,0,2020-10-23T10:14:14Z,p
575,amira hamlaoui,http://www.youtube.com/channel/UChfHhyDxpI2zX-6HFnpn-ag,تعيفي صح والله غير نشوفك قلبي يدور عليا راح نرجع والله يا هذيك الجبهة اللي عندك والله نقولك حاجة وحدة راكي مونك تكحال والله مونك صح على بيها تهدري هكذا الجزايريين مالقاو على من يريقو يريقو على امثالك نتي يا بوجبهة نصيحة مني روحي طلعي شعرك امسحي الماكياج روحي المرايا شوفي تراه هذاك وجه يريقو عليه الناس و زيد تقولي القصاص وش داك لحاجة ماتعرفيش فيها خاطياتك الدين خليه في بلاصتو ديجا كي يحبو يطبقو لازم يجلدوك نتي الف جلدة يا موسطاشة,1,2020-10-23T09:13:53Z,p
576,MASTER BIJOU,http://www.youtube.com/channel/UC6CLUzV8OFFkY_QJo6YAAuw,0 28 دايرة كي المهراس ياربك تقول حبة باذانجال,0,2020-10-22T23:54:46Z,p
577,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,كل واحد كيش تربى مي كانت قادرا تلحق الميساج ياحترام بصفة اخلاقية,1,2020-10-22T22:15:25Z,p
578,haddad karim,http://www.youtube.com/channel/UCWVG_GscjYdu816BgUuoSSA,وحدة كيما انت لوكان تكوني عريانة قدامي كيما خلقك ربي يا والله بدبوس مانقيسكش,0,2020-10-22T20:33:38Z,p
579,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,عفن واش مالفن هادو حابين يرجعونا يهود فسدو كامل لبللد بالفسق دعارة كاسيات عاريات تفوه,0,2020-10-22T22:19:34Z,p
580,Amal Amoula,http://www.youtube.com/channel/UCvZi1MJCSZF2IFRXAtNm8Ng,على عام شيفا روحك وحسب روحك حجا ونتيا ولله خرية خرمنك شكون نتيا حتى تهدري على ولد بلدي استري روحك يا متستهليش انك تكوني مراة جزايرية,1,2020-10-22T20:00:10Z,p
581,Walid Hammou,http://www.youtube.com/channel/UCJslgeyunPwh8ip25pj2W9A,روحي شوفي جبهتك مبعد هدري,1,2020-10-22T18:24:24Z,p
582,meriem 2021,http://www.youtube.com/channel/UCWryNqbSmqsVnYNUISEnT-Q,كلامك صح الي معجبوش حال كاين حيط ماشي متربين مرخس مزدوجين شخصيه,6,2020-10-22T17:42:49Z,p
583,Maram oum Ali,http://www.youtube.com/channel/UCvlO7JSMHJdAXV-UsDL1HMQ,الله يهديك يا بنت الناس روحي راجعي روحك صفي روحك من بعد رواحي هدري على الرجال تاع البلاد,1,2020-10-22T17:07:07Z,p
584,Fakhro SAID Cheraitia,http://www.youtube.com/channel/UChYWGY51VCwrkalPAM-AQug,انا اولا والله مانتبع هاد المخلوقة وونظرا للضجة لي دارها الفيديو هادا دخلت نشوف جواب وحدة كيما هادي السكوت هادي وحدة مخلوعة هذا ماكان راهي تهدر على الكبت لي فيها,0,2020-10-22T16:51:00Z,p
585,houda bachirbey,http://www.youtube.com/channel/UCm4WTiZqloyQDcgapRh--aw,واه نيشان مكبوتين بهدلونا تفو عليهم,0,2020-10-22T16:23:37Z,p
586,محمد عمارة,http://www.youtube.com/channel/UCbOOj9jFZFdWm1y_H12NyNw,روحي تعطي على روحك شاب لفقير فينا يشريك علاش نتي شحال تسواي,0,2020-10-22T12:45:11Z,p
587,Saida Hadjahmed,http://www.youtube.com/channel/UCE56w5TZBT73KRLx1qP1msA,اولاد الجزاير رجال مش من حقك تسبي خاوتنا انت بنت من باباك خوك من وين جايين من المريخ ياك حتى هما جزايريين كل شي نقبله مي انك تسبي تجمعي مانقبلوهاش على الاقل لو كان جيتي فاهمه متربيه تقولي بعض زيد تقولي ككنت راكبه قي طنوبلتي مخلوعه زعمه تبيني للناس بلي عندك طنوبيل اطلقوني عليها نبششلها الشعر,1,2020-10-22T11:44:01Z,p
588,RaHma Guiassa,http://www.youtube.com/channel/UCMeZgYk-lU93xAR-GaeKLnQ,ياو هذا كامل باه تقلكم اي اميرة شرات طاكسي بالفومي ها باركولها خليها تسكت علينا خرا هاذي,0,2020-10-22T11:43:13Z,p
589,Boualam Nasredinne,http://www.youtube.com/channel/UCYFNHOOzTgziRrNHk24ir_w,روحي قلعي الماكياج شوفي روحك فلمرايا شوفي راسك شعال غليض شوفي شكون غادي اريق عليك نساا الجزاريات مسلمات متحجبات لو كانو مشي متحجبات لكن يحشمو يخافو لله جال تعرفي الي ريقو عليك من صفاتك انت معروفين لكنهم محترمين بحبو بلادهم مسلمين طحب الاسلام كرهت او ابيتي ولحضتي كم عدد الفيدوهات التي ردت على كلامك الساقط تحيا شبات شبان الجزاار المسلمين,0,2020-10-22T10:16:10Z,p
590,Khoukha Khoukha,http://www.youtube.com/channel/UCWuLnY219j0Fe24R6C7OlMA,حسبنا الله ونعم الوكيل انت مخلوعة في روحك ماتدافعيش على شيماء وتادي الناس افريني شوية شوهتي صورة الشباب العينية اللي تهدري عليها والله ماشفناها راني امراة مشفتش هذا الشيء اللي هدرتي عليه ماشي هكذا غلطتي بزاف,0,2020-10-22T03:21:54Z,p
591,ŤHĘ QĔÛŮŅŇ,http://www.youtube.com/channel/UCsqKIFCCAsqkCXEt76_uRkg,خانزة الله خالب,0,2020-10-22T02:46:19Z,p
592,Bensalem Bensalem,http://www.youtube.com/channel/UCR34rK9R-otZYkqZOn4v4yg,تافهة روحي احتشمي واستري روحك خيرلك ماتخلطيش فالرجالة,0,2020-10-22T00:02:00Z,p
593,سلطان محمد الأمين,http://www.youtube.com/channel/UCIbzLrsW8RBbihk3pQxi96A,المهم رفدو يديكم معايا روحي كيما هولتينا الله يهولك امين ان شاء الله ينوض الحبوب في راسك امين الله يربطك على زواج الضنايا الله يخليك ضحك امام الاجناس,0,2020-10-21T23:57:17Z,p
594,oum Mohamed,http://www.youtube.com/channel/UCgGGCQHmKldnMSU6Yc2_RYw,ماتحشميش على روحك انت عندك مطار زناة الشاب الجزايري الي ماهوش عجبك تصيبيه غي هو وقت الشدة يخي حاسبة روحك فنانة شاتكوني انت باش تعايري الجزايريين قلة التربية مع الاسف ياخي يلا عندك اخت خافي عليها ويلا عندك اخ او اب حاوليلو على الشرف نتاعو هو ايضا جزايري,0,2020-10-21T23:45:30Z,p
595,منتصر معتز,http://www.youtube.com/channel/UCQA2Id32u0enxayaKUw-ucQ,يوحدة رخيسة رجال لي تهدري عليهم هم لجبو ثورة رخيسة,1,2020-10-21T22:23:53Z,p
596,Mina Minette,http://www.youtube.com/channel/UCeaI6-LA2N7aBzoMEBFI7EA,مستحيل تكوني امراة مسلمة روحي استري روحك,0,2020-10-21T21:07:46Z,p
597,bibi Mouh,http://www.youtube.com/channel/UCY4TiSeSNdDQSaY2LG2b5PA,واش من مستوى عندك وشكون الحلاب لي دخلك للسينما دزاير معمرا بالزين انتي ما نعرف منين جابوك ما عندك حلاوة ما عندك زين باه نريقو عليك قداه نكيلو ماكياج دايرا يا جايحة روحي شوفي روحك فالمرايا كلون اقسم بالله العظيم انا كون دجيني بلاش ما نقبلش بيك يا جايحة تلحقي انتي سهيلة معلم زين وحلاوة تربية ربي يهديك,0,2020-10-21T18:25:23Z,p
598,احلام فارس,http://www.youtube.com/channel/UCVrY6b94JOmaX2ffgcveGLg,يخي مخلوعة يخي تحرضي على التبرج تقول ماكيش مسلمة حسبنا الله ونعم الوكيل,0,2020-10-21T17:55:57Z,p
599,Aida Hanous,http://www.youtube.com/channel/UCOwkFO0uVppgP4y1ekI1YIA,مبروك عليك الجياحة اداك المستوى لي تحكي به فنانة وين هي رسالة الفنان الراق باسلوب حضاري كافية باينة حبيتي القراية في الاساسي 16عام تبيعي في الماكياج نقي كلامك ولا اسكتي علابالك بلي نصف الادب عدم التدخل في ما لا يعنيك,3,2020-10-21T17:07:54Z,p
600,ayoub ayoub,http://www.youtube.com/channel/UCeyrjlPh5yVMmWjQCMBAMew,تسبي فالرجال ونتي متسواش ستري روحك ومبعد اهدري على الناس,2,2020-10-21T16:55:49Z,p
601,Malek malek,http://www.youtube.com/channel/UCa8J5A3X6XK0xLjCEYbVLIA,اي روحي تخراي,1,2020-10-21T16:24:56Z,p
602,Abdedjalil Sahraoui,http://www.youtube.com/channel/UCEHZTuB7aJjiWckPGTj8NgA,متزوجة ولا بايرة,1,2020-10-21T16:13:43Z,p
603,oum younec,http://www.youtube.com/channel/UCllGtGUd3LcNDgJdMQOLZnw,نساء بكري كي كانوا ساترين رواحم تاوحد شافهم كانوا عندهم شرف وشان حاليا عراو رواحهم ولحمهم راه رخيس ومايسوا والو كاين لي يبزق عليهم كاين لي سخر منهم,0,2020-10-21T15:09:21Z,p
604,Karim Henni,http://www.youtube.com/channel/UCe6vwd_zeRoQTw1wbmatSmg,هذو مخلفات وباء كورونا بعد الحجر تغلاق ناس لي كمن هاذي ما صبروش على الخنز العراء هبلو ولاو يتبلاو,0,2020-10-21T14:54:08Z,p
605,Maria Re,http://www.youtube.com/channel/UCc2z1RaTsK-mhLPcudGuGiQ,قالك واحد روحي زقمي فمك المعوج ارواحي اهدري,1,2020-10-21T14:37:41Z,p
606,Mazouz tarek. Ess Mazouz tarek. Ess,http://www.youtube.com/channel/UCfqqDezfzPiw_KRPcN7Vu7A,شادي خير منها خانزة وختى صاحب القناة لي تخدم فيها هو بغل,0,2020-10-21T14:18:34Z,p
607,Takwa takwa,http://www.youtube.com/channel/UCfJKwlOkkX3su2vmKPJtmHw,ختك ياجايحة مونية نور مالمو كون جي للعامة,2,2020-10-21T14:18:05Z,p
608,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,مين نتي متبرجةسينورمال دافعي على المتبرجات بصح كاين لبسةمن لبسةراكم كاسيات عاريات كلشي يبان فيكم واش ماعندكمش عايلةتحكم فيكم ماتخافوش ربي ماتحشموش مناس لكان المرا جات تحشم في لبستهاواخلاقهاالراجل تاني يحشم بصح المرا هي سباب البلا الله يسترعباده المومنين,0,2020-10-21T14:08:23Z,p
609,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,هي من جهةقالت حاجةصح الرجال والشباب ماولاوش يحشمو عينيهم غي فالنسامن جهةاخرى بصح تاني المرا لازم تحشم شويةسروال مزير كلشي يبان فيهم والراجل ينغوا ماراهاش كاينةالحشمةالنسا تاني فضحوباللبسةلي راهم يلبسوهالاحشمةلااخلاق واش هدا,0,2020-10-21T13:57:46Z,p
610,Ritaj Fettah,http://www.youtube.com/channel/UCeJmHD-yZwtY7XYc1wY9gdw,بلعيه ديري حجابك,0,2020-10-21T13:33:57Z,p
611,Otman Mimo,http://www.youtube.com/channel/UC_--C0qjPMQBabeAR5jAV3A,باينا كي نشوفو وحدة عريانة ننخلعو پسكو حنا مسلمين كبرنا على سترة مانيش كيما لروب كبرو علا عرة باينة تجيهم نورمال,0,2020-10-21T12:30:48Z,p
612,Anes Brihoum,http://www.youtube.com/channel/UCGPUHHgmyd8N9cN0Zdyf4Kg,ياخي ماشي مربيا او ما تستهليش لبوسط هاداك لي راكي تخدمي فية,0,2020-10-21T12:17:46Z,p
613,dfd 62 54 أنا,http://www.youtube.com/channel/UChRUpdAAHbnMbCut6VaYCQQ,روحي ادفني روحك مادم كاين الدفانة هاذا اذا لقيتي شكون يدفنك,0,2020-10-21T12:09:32Z,p
614,Mohamed Babi,http://www.youtube.com/channel/UCqJBLPXL2E9JCnx7_SnBx3A,ياو كن دوري ابوال من شوفش عندك ياوحد لجيعانة او من بكري نكرهك ومنشمش فيك,0,2020-10-21T11:29:23Z,p
615,ƛԼM ƛƳƧƬƦƠƠ,http://www.youtube.com/channel/UCBvauX4th7zs6fEx7gTKYYA,حبيت نسقسيك برك كفاه تغسلي قاعك بهذوك الضفار,0,2020-10-21T09:07:15Z,p
616,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,بصح هادي معروفة من بكري رجال يموتو علا نسا مي ماكاش غيردزريين كامل البلدان هادي معروفة الرجال من بكري يخمم بتاعو شغل معلابالناش جايا تقولينا قودي,0,2020-10-21T04:42:52Z,p
617,danny abd,http://www.youtube.com/channel/UCkHaD3Kf3AKQ3lvgrkVXi7Q,الرد عليك بالمختصر المفيد روحي قودي,0,2020-10-21T02:10:42Z,p
618,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,نتاجك راهم مزوجيين وبالذراري ونتيا اقعدي بوفياسة خامجة يا البايرة,0,2020-10-20T23:02:37Z,p
619,Fatima Lab,http://www.youtube.com/channel/UCtwkrN4zPrRKu9_m9r-_cQg,مريضة والله غير مريضة قصاص يبدا بيك يخي حالة يخي تفوه بالونك الشين,0,2020-10-20T22:54:47Z,p
620,ليش شو بدكم من اسمي ما عندي اسم,http://www.youtube.com/channel/UC8K2SO0_xLhoYPeZtsa_hIA,يا بنت ناس مشي كامل كيف كيف واذا نتي تدوري في مجتمع هذاك لي مشي ولاد فاميليا وتاع هاذوك وهاذيك انا واش ندرلك ماذبيك يا بنت ناس متجميعش وكل واحد يمثل نفسو يعني مشي واحد ملقط وليد برا جاي يمثل كل شباب الجزاير ومشي طفلة ملقطة بنت برا جايحة تمثل بنات جزاير كل واحد واش عندو في راسو وكاين كبير وكاين صغير كلمة واحدة تكفيك نقلك برك شتي كاش نهار روحك في لمرايا ولا لا جابلي ربي غي انا كنت نحب هاذي مخلوقة كي كانت انسانة دوكا ولات نخلط سياسة بولتيك وتدخل روحها وتاع مشاكل خرجت كامل من مجتمع تاعها كانت غير تمثيل وهاطيها بوليتك الشهرة واش تدير تبدل البنادم180,1,2020-10-20T22:05:01Z,p
621,MINEUR FF,http://www.youtube.com/channel/UCTCBcOTGc_VNgXx2fFWJmgg,قطه جيعان لقا لحم خامج علابيها رجال جيعانين شافو لحمة خامجة بدا يريڨ,0,2020-10-20T22:00:05Z,p
622,BRIDE BACK,http://www.youtube.com/channel/UC2T6qwDXHDqo38tGnCYXOoA,لا تعطي ثديك يا مونية لرجل لا يبكي منذ قصصت فرنسيتك صار الحبر مدادا للرد الجميع لهم اصبع قدم صغيرة تصطدم باطراف الاشياء والاشخاص وانت جميع اصابعكي للاسف في موخرتك ليست رياحا من فتحت باب شاشتك ليلا بل ظلي قد تعثر بخطوط راحة جبهتك هي الجريمة التي لم تذكر على خارطة العالم الا ان العالم سيهدا لو فككت عقدة زواجك الانهار في الجزاير ما هي الا دماء ناشزات مثلك ركضن طويلا في الخرشات,2,2020-10-20T21:11:13Z,p
623,Oua Top,http://www.youtube.com/channel/UC7vPB5atWANMVkwfMi93izg,روحي سطري روحك يا فم الشكار تعيري في رجال الجزايرين ركي الكوبي تع صاري كول بهدلتو بينا على جال اليتوب كسب المال الحرام ركي كشفا روحك الله يهديك حاسبي نفسك قبلة ان يوحاسبك الله اعودو بالله من غضب الله وهاده الدنيا الى متاع الغرور,0,2020-10-20T20:21:48Z,p
624,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,لالا خلاصلها البوز,0,2020-10-20T22:11:39Z,p
625,Lina Bachir,http://www.youtube.com/channel/UCkDgQ69Io0z679dw2HkDGAQ,قالك واحد روحي لطبيب تع لعيون اومبعد اهدري,1,2020-10-20T19:34:12Z,p
626,Khaldi Mouhamed,http://www.youtube.com/channel/UCvmiDo8bFcXaAoWcN_dXpIw,لحمك خانز وجيفا يا عيفا,0,2020-10-20T18:54:34Z,p
627,Ilyes Zehairi,http://www.youtube.com/channel/UCBBAWztLv71DAljlCzi7dsg,الجهر بالمعاصي تڨولهم لابسة نورمال عريانة يعني نورمال انسانة جاهلة ربي يشافيها مسكينة تسبي في ولاد بلادك,0,2020-10-20T18:45:04Z,p
628,Jakob Nasri,http://www.youtube.com/channel/UCXBk4m_vOLrmKx81JoZC5Xw,ايا دوكا نتي مرة ماشي كامل الجزايريين هكذاك ختي فهمتي روحي داوي على روحك نتي اصلا شكون ادنڨ فيك ياوجه القوطي,0,2020-10-20T18:22:14Z,p
629,Samize Taza,http://www.youtube.com/channel/UC8Thu8qVb6LfN0IRFVfbOLA,القصاص يليق لبنات لبحالك مرخس,0,2020-10-20T18:21:15Z,p
630,Tarik Gribi,http://www.youtube.com/channel/UCTtU5A8T4a71jG4FRhSSe0g,مي نتي ماتحشميش,0,2020-10-20T18:11:34Z,p
631,شهل الـعيون,http://www.youtube.com/channel/UCxwb2qTP5foYhw5NJ_2VICA,منحملهاش رهج,1,2020-10-20T17:19:06Z,p
632,HMIDA DZ USA جزائري في امريكا,http://www.youtube.com/channel/UC5ZMSS0-FBYQVnRzH0Lo-sg,الله يرحم والديك يا صاحب لقناة وين راهم لمساكين لي قراو فل الجامعة التمثيل 04 سنين قاعدين في ديارهم يستناو كاش مخرج يعيطلهم منبعد وحدة حابسا فل هبطا تدخل في هاذا المجال الهدرة ماتعرفش تهدر تدي دور البطلة في مسلسل من بعد تنخلع في روحا تعاير الرجل الجزايري لي هو دخلها باش تمثل تفو على نسا لي كيفها ولي يخمم كيفها مازال كاينين الر جاللي كي تفوت عليه مرا يشوف فيها عادي مايريقش كيما هاذي لوحا مشمخا قاعدا تشرك فل ترما تاع فمها,1,2020-10-20T17:05:04Z,p
633,Mahdi Hamdi,http://www.youtube.com/channel/UC0NdKm50Xuxr4effwagtcag,خاتش خامجة,3,2020-10-20T16:52:23Z,p
634,Wissam Mlilani,http://www.youtube.com/channel/UCtjJ4Q75Avi4CdJD7Qq54Yg,راني نريق على جبهتك,0,2020-10-20T13:57:22Z,p
635,Assia Metidji,http://www.youtube.com/channel/UCU4FHdA6w0jCuhO92HA_-Qw,شوفي يا مونيا اولا انا مانعرفكش اول مرة نشوفك وما يشرفنيش نشوفك كاينة حاجة لازم تعرفيها الجزايري ماشي كلب باش يسيل لعابوا على انثى ثانيا الجزاير لا يسكنها فقط جزايريون ثالثا الاسلام يامرنا بالستر والحشمة والرجل الجزايري اعتاد على روية من حوله محتشمات وعندما يجد وحدة معرية عادي يخزر فيها انا مرا ونشوف فيها ماشي حتى الراجل زيد المرا اللي تقعد بالساعة وهي تماكيي وتسڨم في روحها اكيد باش يخزروا فيها العباد انا هاكا نعرف وزيد المرا حرام تخرج متبرجة لانها توزر عباد معاها يوم يحملون اوزارا فوق اوزارهم الله غالب هذي الفطرة منذ خلق الدنيا وهي هاكا ماجيش انت تغيريها والا ربي كان يقول للرسول صل الله عليه وسلم قل لازواجك وبناتك ونساء المومنين يتبرجن ويظهرن زينتهن حاشاه ان يقول هذا ولاكن ربي اراد بالنساء خيرا فقال قل لازواجك وبناتك ونساء المومنين يدنين عليهن من جلابيبهن ذالك ادنى ان يعرفن فلا يوذين معناتوا المرا في القران قاللها ربي استري روحك باشما ياذوكش الناس يا خي بقرة لست حتى حلوب نستفادوا من حليبك روحي درڨي وجهك علينا وجوه البق,0,2020-10-20T13:25:44Z,p
636,Rayane Naidji,http://www.youtube.com/channel/UCOODWd9L9-Nb4npQdgeI3bQ,وحدة رخيسة,0,2020-10-20T13:17:41Z,p
637,آلمہہٰ۫ۓتہہٰ۫ۓمہہٰ۫ۓرد آلآسہہٰ۫ۓبہآنہيہہٰ۫ۓ,http://www.youtube.com/channel/UCpAjcqFp0049tov2H6JxtOQ,واش نقولك روحي نعدين باباك ودين التمثيل الي حلبك وخرجك من الفقر وجه المقلة القصاص عليكي انتي يافايخة مسلطة بلمكياج وجهك مايصلحش لوالو,0,2020-10-20T12:38:54Z,p
