,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
4117,manar moon,http://www.youtube.com/channel/UCvuF_e6coCmNTurfdgj65Dw,لالاتها جابو الباك ب19 ونتوما درتولها فيمة مسكينة تافهة رفع عنها القلم لانو مخها فارغ فيه غير العيب هذا واش تعرف ربي يهديها,0,2020-10-18T16:09:00Z,,
4118,Linda Benbrahim,http://www.youtube.com/channel/UCn8uoFLMyeJmU3eM1GCzR1A,روحي غسلي وجهك تبانيلي مليح,0,2020-10-18T16:05:54Z,,
4119,Kiki Blink,http://www.youtube.com/channel/UCLkczZsLm6k6zxug1zPobhw,قليلة ادب,0,2020-10-18T16:03:57Z,,
4120,آخر العمر,http://www.youtube.com/channel/UC25ZD8hUYuHtuN_p26araFA,سوتك لمصنانة,0,2020-10-18T16:01:17Z,,
4121,وردة الرمال,http://www.youtube.com/channel/UCO5GjLfRGmJNi-fbBHt--Xw,انا مراة وكي نشوف واحدة ان نورمال لابسة نخزر فيها لانو ماشي كاستيو عاجبتني لانو نتخلع من اللباس ولا الطابلو ماكياج نتاع وجها خاصة اللباس الفاضح والله غير نخزر سبحان الله وهاذي حاجة طبيعية في الانسان يخزر في الحاجة الغير عادية ونتي كيلو نتاع ماكياج والله غير كي نكون نتفرج فيك سوق النسا نتفرجها على جال المامياج نتاعك الي يخلع وبزاف شارجي عروسة ماشي هكذا,0,2020-10-18T15:58:19Z,,
4122,Mostbrah dz,http://www.youtube.com/channel/UCvp6xJ1nQdTEZGC-g3dnFoQ,اه واه انتي مشكوك في امرك تكرهي الرجال الى هذي الدرجة يعني انتي من هذوك لبنات الفاهم يفهم,0,2020-10-18T15:56:22Z,,
4123,N a w a f K i m,http://www.youtube.com/channel/UCR4hBZ-anxk90XyZ5V2pL_w,عندها الحق تشوفو في الناس بزاف وتدخلو في لباس تع الغاشي وش دخلكم,0,2020-10-18T15:55:40Z,,
4124,Samara Samara,http://www.youtube.com/channel/UCX28R18N2uUVXugDtxUL-iw,ياخي موشنايف ياخي,0,2020-10-18T15:53:53Z,,
4125,وردة الرمال,http://www.youtube.com/channel/UCO5GjLfRGmJNi-fbBHt--Xw,ماعليش يامات وتنساوها بصح مونيا قرعتيها ما تعرفيش تهدري الثقافة زيرو ما فهمتش قناة الشروق علاش خدماتك نتي واميرة الي حياتها الشخصية في اليوتيوب دييري بزاف المامياج حتى وجهك ما يبانش بالاك نتي وما تعرفيش روحك في المراية نقصي هاذاك المامياج اللبنانيات وما راهمش كيما نتي وواش دخلك في الراجل الي يخزر في النسا,0,2020-10-18T15:52:59Z,,
4126,allouani kadiro,http://www.youtube.com/channel/UCxyoFxGHor-gU-t3T5WgBdQ,روحي غطي راسك راكي عجوز,0,2020-10-18T15:52:08Z,,
4127,Zaza Sasa,http://www.youtube.com/channel/UCzFMU7j9JJYBjMcv0Dd8qKw,نخلعو فيك ديرا كي الخرا,0,2020-10-18T15:52:07Z,,
4128,الفتى المشاغب,http://www.youtube.com/channel/UC-zYm7fmKDF9lsn6dXEOhRQ,راكي تقولي حنا حيونات نتي معانا قلتي حنا,0,2020-10-18T15:51:42Z,,
4129,Zaza Sasa,http://www.youtube.com/channel/UCzFMU7j9JJYBjMcv0Dd8qKw,والله منعرفك,0,2020-10-18T15:50:53Z,,
4130,Nari Mane,http://www.youtube.com/channel/UCP-eEfom7YGvfiBnFbvR8Rg,عندها حق مونيا كلامها صحيح 100 نتحدى اي وحد فيكم قودوا منافقين مكبوتين ماشي مربيين ماطلقتوا ني كبير ني صغير الي قالاتو مونيا كلام صحيح,1,2020-10-18T15:50:41Z,,
4131,DZ KiLLeR,http://www.youtube.com/channel/UCaRaHJg7ZZ8Lw8ryovkqoLg,خوك باباك محسوبين مع لي دكرتيهم ولا كيفاش,0,2020-10-19T23:44:32Z,,
4132,حسام هواري,http://www.youtube.com/channel/UCI3gC1MhiUWdOOxj2BKBASg,ربي روحك نني ياوحد الفياحة,0,2020-10-19T21:55:31Z,,
4133,bilal Dz,http://www.youtube.com/channel/UCmKyGKWPS1-kp7QZzqOGr7Q,كي نتي كي هيا,0,2020-10-19T19:08:15Z,,
4134,Masoud Kuidre,http://www.youtube.com/channel/UCcMSCQf7qW9GDPoGSD-ix_w,الله غالب شباب جزايري سخون ياحلوفة,0,2020-10-18T15:47:33Z,,
4135,lwrd Roza,http://www.youtube.com/channel/UCMzbzf0Apmqq4yTmmcK2mHA,كوشغل نتي متهزريش في رجال يا زرزومية,0,2020-10-18T15:46:27Z,,
4136,Aliluo algeria,http://www.youtube.com/channel/UCpF_Njcuwqt5XDISIcSKnVg,حبة حلوة بزاف عليك,0,2020-10-18T15:42:30Z,,
4137,أم نبلاء,http://www.youtube.com/channel/UCkmBcxRf_UJAWyp3MeHgdfQ,حابسة مفرينية مسطسيونية ومڨارية الله يهديك هذا ما نڨولك,5,2020-10-18T15:37:50Z,,
4138,Sofi Ji,http://www.youtube.com/channel/UCfLlRovQ3iVXxCcjhNZTIFg,عندك الحق الله غالب رجالا خلاصو,0,2020-10-18T15:37:33Z,,
4139,Rahma Djouah,http://www.youtube.com/channel/UCSJZjD-DWShgXZ0Uno2vzjQ,لمونيا,0,2020-10-18T15:33:43Z,,
4140,Aymen YT,http://www.youtube.com/channel/UCvKTJDvs75NTHN8PblrRpSQ,وجه الميمز الجديد تشرفنا بقصفك لنا ولكن حان دورنا للرد,0,2020-10-18T15:29:14Z,,
4141,manel Mima,http://www.youtube.com/channel/UCOmm7sOkA2rCCgcMaC-vMew,هي هدرت الصح مي كاين لي مايحبش الصح صح موش كامل مي كاينن الرخاس,0,2020-10-18T15:26:09Z,,
4142,Aicha Gaidi,http://www.youtube.com/channel/UCcEwwVkQ-uwCcXVe-b073Ug,غطي روحك حجبي روحك منبعد هدري على الشوف انت بديتي عريتي الولود كملو يشوفو وين راه المشكل كلكم فالهوى سوى زعما انت تنصحي ياك بدي بنفسك طبقي الدين على نفسك منبعد شوفي للعباد,0,2020-10-18T15:22:48Z,,
4143,kacimo juba,http://www.youtube.com/channel/UC1mHImR0ydRxs4G1ZtYPHKw,ضراطة الخانزة,0,2020-10-18T15:15:26Z,,
4144,LACOLOMP Djebr,http://www.youtube.com/channel/UC_63vkPELkhLGGf6zO3iT6Q,لوكان تغسلي وجهك نهرب,0,2020-10-18T15:03:53Z,,
4145,KhaL Moume,http://www.youtube.com/channel/UCB5mtb70jPz3azWT0endh1A,اكيد لما المراة تبرز مفاتنها تجلب الانظار ليها واكيد اللي ما غضش البصر نتاعه لا علاقة له بالاسلام اذا هوما من صنف واحد اللي قلتي عليه وهو صنف الحيوانات كالانعام صم بكم لا يعقلون انتي راكي منهم لو جيتي تعرفي دينك مليح وواش فرض ربي عليك اقراها مليح فرض ماشي حاجة اختيارية تستري روحك او ما تستريش ربي فرض عليك الحجاب كيما نهى على النظر في المحرمات اذا ولينا صح لديننا راح تتسغم الامة والا فيحق علينا القول من ربي العزة كالانعام صم بكم لا يعقلون,0,2020-10-18T15:03:13Z,,
4146,سيف الدين,http://www.youtube.com/channel/UCYI11PMu4INACtlvna3DbKw,نحي لمكياج اضهري يلحقيقة,0,2020-10-18T15:01:26Z,,
4147,Othmane Othmane,http://www.youtube.com/channel/UCEVLMcUtfwB2s0BU0cvz_6A,رواحي لموسخة يلحمرة,0,2020-10-18T15:00:29Z,,
4148,Chibani Houari,http://www.youtube.com/channel/UCNxiC1sDuxXjTH6XCg8AIEg,نسيتي مين جيتي ماوراء الجدران تحكي على الفرخة ديالك,0,2020-10-18T15:00:12Z,,
4149,sofiane medjahed,http://www.youtube.com/channel/UCQi6QXV_9V9hIrqEbgxuDGg,باش نجاوبك بمنطق انت عممتي بعض الاشخاص على كامل الشعب الانسان اللي يقعد في الشارع يعس في الطالع الهابط بانلك باللي هاداك هو الشعب الجزايري الانسان المليح ما يبانلكش ما تشوفيهش بصح بكلامك راكي قصفتيه هو تاني ماراحش يسمحلك عند ربي كون جيتي صح مثقفة عمرك اذا ديري تعميم على كامل الشعب حتى لو كنت تتحدثين عن اسراييل,2,2020-10-18T14:57:35Z,,
4150,fifi focha,http://www.youtube.com/channel/UCr5BGlx91WzhOLIKMSpy4AQ,كل كلامها صحيح هذه مونيا بن فغول لا اعرف لماذا تشتمونها لي يقول الصح تشتمووه تحبو غير لي يكذبو وينافقو صح مبقات الرحمة والناس يستشفوو ويشوفو اي طفلة يحلو فوامهم ومكلاه تجو تقولوو بنت مش ساترة روحهاا لانه حتى لمتحجبات وماطلقوهمش رنا نحكو على الاغلبية يعني 80 فالمية من ناس راهم هكا,0,2020-10-19T16:29:43Z,,
4151,Rgjgf Dgbhjk,http://www.youtube.com/channel/UCdyillhBXFFUxi3mV27bvjw,نستعرف بها قالت الحقيقة نعم عندنا شباب حلاب,0,2020-10-18T14:56:00Z,,
4152,يا رب فرج همي,http://www.youtube.com/channel/UCz_Wg3GOKX_-KVXqXc72Abw,الحصة تاع سوڨ النسا كي راحت فيزية راحت زيدي مفيدة بلاستك ماشي ثم وخلوها للمهابل اللي فارغين شغل,0,2020-10-18T14:52:42Z,,
4153,Samah DEGHOU,http://www.youtube.com/channel/UC9kyX_xIxBtQuGjjHVhZYlA,وي عندها الحق هدرت صواب كيما موت شيماء لله يرحمها كامل يهدروا ويستشاوف والطفلة ميتة كل واحد واش يهدر وي هدرت مفيد تخرج برا ميحترمو مرت رجل كاين صح بعض نسا تلبس غير محترمة وكاين خرين محترمات ولله يلحقوها وي عندها حق وشنو متعمش تقول حاشا البعض,0,2020-10-18T14:50:04Z,,
4154,MnawerGamer26,http://www.youtube.com/channel/UCiYM64yzLU6IfMGDVFdIgiA,وين راها تربية والديك,0,2020-10-18T14:45:33Z,,
4155,Utili Sateuer,http://www.youtube.com/channel/UC7OC3LRXh17GWcJD3tVVEKQ,صح هذاك المديع علاه راهم دايرينه,0,2020-10-18T14:36:51Z,,
4156,مصطف فريد,http://www.youtube.com/channel/UCiZZuclq4cXRbvkjmW4zuRA,مونيا لبوالة,0,2020-10-18T14:35:36Z,,
4157,Zâkārįä čhêkøùr,http://www.youtube.com/channel/UCw0cG-S-1_QhF-wwB1Hmh8Q,الرجلة والقفازة علميها لخوك وباباك الي خلاوك توري روحك قدام الناس وتتعراو قدام الملايين يشوفوا فيكم بي يهديكم,0,2020-10-18T14:33:55Z,,
4158,Hamza Titanic,http://www.youtube.com/channel/UCo6za-rsoHaqTgLNQL72jQg,مسخة الكلوطة,0,2020-10-18T14:33:31Z,,
4159,نسرين نسرونة,http://www.youtube.com/channel/UC6z_oYYYbVeNe1pGkR_v2MQ,لم اجد كلام يوصف اسفي لانك جزايرية انت لا تمثلين الجزايرية ابدا الجزايري اشرف منك حنا فخورين بكوننا جزايريين يا وحد ال,0,2020-10-18T14:26:26Z,,
4160,Hiko Seijuro,http://www.youtube.com/channel/UCSS5bl2vjAs0A6aDyucltQg,زوك شباب عليك يا بشعة طلعنلك شان,0,2020-10-18T14:25:14Z,,
4161,Sife Ddine,http://www.youtube.com/channel/UCcGcJNtNe5EHKn2djlGezlg,اعق كفاش دايرة تقيي,0,2020-10-18T14:22:49Z,,
4162,Sife Ddine,http://www.youtube.com/channel/UCcGcJNtNe5EHKn2djlGezlg,مبقالكش بزاف يلفايحة,0,2020-10-18T14:21:49Z,,
4163,راضية وصال,http://www.youtube.com/channel/UCOonsetaGPtj2lSKiW7KkAA,هي تحكي صح شوف مليح في كلامها,0,2020-10-18T14:21:00Z,,
4164,Eldjazairia Hora,http://www.youtube.com/channel/UCv9ke58LfFnS2NwkFd5pE5w,يقال فاقد الشي لا يعطيه لو كان جيتي مربية كون وزنتي كلامك هذا الشباب راهم سيادك ولاد سيادك وهذا الشباب راه فيهم خوك وليد خوك وليد اختك روحي اصتري روحك هذا الكلام راح تتحاسبي عليه روحي واش نقلك الله يهديك ويصلح حالك,0,2020-10-18T14:20:07Z,,
4165,Selsabil Zed,http://www.youtube.com/channel/UCCMPFKdH0Of6b5Gg7J9pL8g,ياك زعما نتي تعرفي دين وربي روحك مراكيش ساترتها لي يشوفك يسمي منك والله ونتي راجل في داركم ملقيتيهش باه يحكم فيك وجاية تهدري وتعمي ثاني هاديك نتي لي يشوفو فيك طرف لحم ومحاسبة روحك حاجة وممثلة وشمن تمثيل وفن هذا راه عفن وكي يشوفوك ناس هكذاك برا عريانة والله ربي غير يسمي منك يجيب بيك حسنات رجال لي تهدري عليهم كون لقيتيهم في داركم متهدريش سبحان الله وجهك وش صحيح قاتلو ريووق بسكو نتي مخلوعة من روحك وناس تالمو يشوف في دراهم غير سترة كي يشوف عيباد برا كيفك جيه بيزار يالفاهمة,0,2020-10-18T14:20:01Z,,
4166,Teyab Zerriuki,http://www.youtube.com/channel/UCP49KW0oURb8X9m_htAQoBQ,عندوالحق بوبريطة المهبول,0,2020-10-18T14:11:51Z,,
4167,Ala MR,http://www.youtube.com/channel/UCSVxqKiBtV9QRGk4tzHGjUg,والله عندها حق راني معاك يا مونيا,1,2020-10-18T13:47:15Z,,
4168,Rahat El bal,http://www.youtube.com/channel/UCDOi7J_wgI8VpOXp4dOiCJA,ولگن كل ماقالته مونيا حقيقة وهي ليست غريبة عن المجتمع تعي ماتقول وهذا الواقع الذي نعيشه كفانا نفاقا ياو تسقمو حتا الواحد كره العيشة معاكم استريح منكم الا عندما اذهب الى النوم,61,2020-10-18T13:43:41Z,,
4169,med daoudi,http://www.youtube.com/channel/UCirisY2otSiDW5CcPp9HUUA,مسكين شاب كيبكر على سبعة تاع صباح يخدم وعرق وهي راقدة تقولو عندها صح شيت الى اقصا حدودها,0,2020-10-20T17:52:16Z,,
4170,كن مع ربك ولاتبالي استمتع بحياتك,http://www.youtube.com/channel/UCuL0T9yW6kOx4F2h0KFBURg,قال رسول الله قال الشيخ روى ابو هريرة عن رسول الله صلى الله عليه وسلم انه قال سياتي على الناس سنوات خداعات يصدق فيها الكاذب ويكذب فيها الصادق ويوتمن فيها الخاين ويخون فيها الامين وينطق فيها الرويبضة قيل وما الرويبضة قال الرجل التافه يتكلم في امر العامة رواه الامام احمد وابن ماجه وغيرهما,0,2020-10-20T16:30:51Z,,
4171,Rahat El bal,http://www.youtube.com/channel/UCDOi7J_wgI8VpOXp4dOiCJA,حشاك يالعروبي انا سيدك ومتحضر اغلبيتكم منافقين لهذا البلاد مالقاتش روحها بثروتها انا ولد وهران الولاية التي تحلمونا العيش فيها,0,2020-10-20T14:49:26Z,,
4172,Rahat El bal,http://www.youtube.com/channel/UCDOi7J_wgI8VpOXp4dOiCJA,معكم كاره الارانب شخصيا المشكل الكبير الاغلبية,0,2020-10-20T14:46:51Z,,
4173,Rahat El bal,http://www.youtube.com/channel/UCDOi7J_wgI8VpOXp4dOiCJA,امل امل حشاك انا ولد عين الترك,0,2020-10-20T14:45:49Z,,
4174,Kader Okacha,http://www.youtube.com/channel/UCnEQ1DT3-Jkoyeg4hArbxFA,ها زوجوها قبل متهبل,0,2020-10-18T13:39:05Z,,
4175,moundir sayah,http://www.youtube.com/channel/UCCVvUTQMmmVBw7-8A0hiDDQ,روحي استري روحك بالحجاب قبل ومن بعد ارواحي تهدري على سيادك,0,2020-10-18T13:28:16Z,,
4176,Nour Nour,http://www.youtube.com/channel/UC6AK4ly3yqryajMbrnPaFGg,طلعي شعرك برك على وجهك طلعيه برك اربك اقسم باالله غير العزرين يهرب منك,0,2020-10-18T13:27:56Z,,
4177,Morad Bensahnoune,http://www.youtube.com/channel/UCiXiHB4DB8EH6m6UZCoNh7A,القصاص يطبق عليك وعلى امثالك باه تتسڨم البلاد ياوحد البقة وجه البق نتيا مكيش مرا نتيا خمسة كيلو ماكياج,0,2020-10-18T13:26:12Z,,
4178,Sirin Deniz,http://www.youtube.com/channel/UCNHz9f8biWtPqxj59ljC9xw,عندها الحق كونوا واقعيين ما فهمتش وش هي الحاجة المستفزة في كلامها ياك راهي تقول فالصح ولا درك وليتو شرفاء مكة شعب يحير صراحة,0,2020-10-18T13:11:14Z,,
4179,mimi yankee,http://www.youtube.com/channel/UCaRaFkSSgeTUEmhENZJPIpQ,مسكينة مخلوعة من نفسها حطي في روحها هاي انتي والو تحت الصفر كي تفني عمرك فالتمثيل خمسين سنة علي الاقل وتدي جوايز نوبل اهدري كيما حبيتي باينة عقلك عقل عصفور لالوام عليك المثل اقول ماتخافش من لبحر او موجاتو خا الجبري وخرجاتو باينة بلي كنت تاكلي الخبز والماء كي تلعت بيك شوية حوالو عنيك,0,2020-10-18T13:08:04Z,,
4180,Mouhamad Amire,http://www.youtube.com/channel/UCeukIh8ufBf_P08KU0ck9tQ,اثيوبيا تشيد اول مصنع في افريقيا لتحويل النفايات الى طاقة كهربايية والجزاير كانت سباقة في المجال حولت النفايات الى مشاهير,0,2020-10-18T13:05:25Z,,
4181,FAT IMA,http://www.youtube.com/channel/UCThSvZ_Kqg2AF4nADQxj77A,شوفي كيدايرة ڨاع مشي شابة مشي مربية,0,2020-10-18T13:03:46Z,,
4182,Lamou Zuzi,http://www.youtube.com/channel/UCd12CmHgn3zyyx-Tlldtyiw,نحبك مونيا نستعرف بيك نتي قدوتي في بناء الشخصية تاعي,0,2020-10-18T13:03:15Z,,
4183,eddiv døçh,http://www.youtube.com/channel/UCmPF4IAcF04WmBg7X9lxJDQ,خهخ منك سريو,0,2020-10-19T13:07:10Z,,
4184,Jeusef Dz,http://www.youtube.com/channel/UCaLOqu4x4gtSzOO9fVQfwtA,انا والله اول خطرة نسمع باسم هذ الشخصية وعلى واش قالت هي كون جات متربية تحشم متهدرش هاك ولي متربي متربي راجل ولا مرا المراة ما تفتن الراجل والراجل ما يدناش للمرا,0,2020-10-18T13:02:44Z,,
4185,cheyma soltani,http://www.youtube.com/channel/UCCqVHStEgoqvGXTQfxpMVLw,عندها الحق مع اني كونتر واحدة معرية ولابسة جين والماكياج وكلشي رانا بالحجابات ومانديروش الماكياج ومامنعناش,25,2020-10-18T12:55:16Z,,
4186,مريم البتول,http://www.youtube.com/channel/UCeH1ATAk-Hxt0Ui3J2qj-Sg,23 انا يا اختي ماندافع لا على الرجال لا على النساء انا نهضر الحق الجيل هذا النساء عريانة الرجال ماغاضاش بصرها مبعد يبداو العلاقات الخ مبعد تولي المشاكل يا اغتصاب قتل كيما حكاية شيماء يا امهات عازبات تولي فالشرع نقملي الطفل هو يقول ماش ولدي الخ الحل يا اختي كل واحد يرجع لدينو كل واحد يبدا بروحو يڨد روحو قبل ما ينتقد الطرف الاخر يعني انتي استري روحك واحد مايتبلاك اللي تعري روحها تحط روحها في علاقات محرمة كان تبلاوها ربي يسهل عليها اما كيما تحكي هادي مونيا هادي تاع عاجبتها الطفلة تمشي عريانة تسب فالراجل لي يشوف معاها هادي ماكانش منها,1,2020-10-20T17:25:09Z,,
4187,Pretty Girl 23,http://www.youtube.com/channel/UCoxPdPFUgZuO9uqMB6cCyNA,مريم البتول يا اختي افهميني انا نتقبل الهدرة تيعك وعجبتيني صراحة والله العظيم نحكي الظلم لي النساء فيه كل يوم جريمة ومبعد تجي تشوفي في اشباه رجال يطيحو في بنات بلادهم في اي صفحة وواحد ماداه النيف الكل يستشفاو ويزيدو في الهدرة وكي هدرت مونيا ادي سمعوها وسخ وذنيها كي شافو فيها بلي راح ذخلهم الحبس خافوا قوليلي برك مسوخ يستاهلو دافعي عليهم والله انا وحدة من الناس يديني النيف كل ولية ودعوة خير ميستاهلوهاش,0,2020-10-20T16:36:46Z,,
4188,مريم البتول,http://www.youtube.com/channel/UCeH1ATAk-Hxt0Ui3J2qj-Sg,23 شوفي يا اختي علابالك كلمة مكبوت هادي واش معناها علابالك واش عكسها عكس مكبوت يعني شابع فالحرام العياذ بالله الكبت عمرو ماكان عيب العكس احنا ديننا يوصي بالزواج للي يقدر عليه اللي مايقدرش يصوم يصوم باش يكبت رغباتو شهواتو الا تحبوه نتوما يطلقها عنان السماء رانا مسلمين نهضرو من ديننا ماشي نتبعو واش يقول الغرب الغرب راهم ماين يمشيو يشوفو العرى ملي يخلقو زيد ملي يبلغ هو يمارس فالعلاقات الغير شرعية حاشاك علاهادي كي يشوف مراة برا مايبلهاش تبانلو حاجة نورمال حتى عادو يروحو لزواج المثليين,1,2020-10-20T14:48:41Z,,
4189,Nihal Samah,http://www.youtube.com/channel/UC5c_j5IdRVMzqfAyOJhbJog,انت من مكبوتين لي هدرت عليهم مشي متربي تقذف ناس,0,2020-10-20T14:30:03Z,,
4190,Pretty Girl 23,http://www.youtube.com/channel/UCoxPdPFUgZuO9uqMB6cCyNA,مكبوت,0,2020-10-20T10:03:34Z,,
4191,Badro Ouici,http://www.youtube.com/channel/UCEER3djUs_ZZ16-Q8uXq16g,اذا خاطبك الجاهلون قولوا سلاما,0,2020-10-18T12:52:26Z,,
4192,Ahmed Dehamnia,http://www.youtube.com/channel/UC6OQTVtN26QRG_rpK73ns_Q,سيدي امليح او زادو الهوى والريح,0,2020-10-18T12:51:50Z,,
4193,oussama zouaoui,http://www.youtube.com/channel/UCqNJ6aF8fbPjcqL-6pguM4Q,عره الجزاءر توجعي القلب,0,2020-10-18T12:49:13Z,,
4194,CHAIMAA KHEIRA KARROUZ,http://www.youtube.com/channel/UCZxPENzo9YAuKqfsBS1PNCQ,عندها الصح في كل كلمة قالتها,0,2020-10-18T12:47:13Z,,
4195,Zwawi Nesrine,http://www.youtube.com/channel/UCPCHP4uDaLYYOHyZo2RkmQA,3 3 3 3 9,0,2020-10-18T12:45:00Z,,
4196,AYA • MAYA,http://www.youtube.com/channel/UCpH9umfy4l6ZVN3FZxkGY9A,من جيهة عندها الحق وش هدرت لكن معرفتش كفاه توصل المعلومة بطريقة مهذبة كان عليها عدم التعميم لان مش جميع الرجال كيف كيف كاين رجال يخافو ربي هي تهدر على نوعية من الرجال للازم ميكونوش في المجتمع ومن جهة كاين نساء وبنات يوصلو ارواحهم للشتم لانهن غير محترمات في لبسهم ربي يهدي الجميع,0,2020-10-18T12:42:58Z,,
4197,Khaled Benkdidah,http://www.youtube.com/channel/UCNZcmkZZnit6-844CNr6udw,الغلطة الي درتیها کي جمعتي معلیش محاولة فاشلة لجلب الانضار,0,2020-10-18T12:34:58Z,,
4198,manar zizo,http://www.youtube.com/channel/UCaKixx-apfEuMs-zPBa_TIQ,والله واش تقول كامل صح صح حنا متزوجات وتلبسي محترمة ويعرفوك مزوجة والله ويمرضيوك سبحان الله هدا الشي كامل قاعد يصرا الشباب تيعنا الان يخممو غير في الجنس الجنس الجنس عندهم كبت كبير وكي يتزوجو كيف كيف تلقاه المراة هو لي خايرها وخرج معاها وحبها بصح مبعد يحطها في الدار تسيق وتغسل وتطيب ويعاود يخرج يمرضي ويكحل على بنات الناس سبحان الله مكانش حل لهده الظاهرة,0,2020-10-18T12:21:52Z,,
4199,نور اليقين,http://www.youtube.com/channel/UC7WAnYXSbpJXssQdOjVtTgg,شغل درك نتيا حاطا روحك حاجة كبيرة وشابا شايفا روحك بزاف رونحي العفن هداك لي فوجك تولي حشاك الخيرية خير منك,1,2020-10-18T12:15:06Z,,
4200,Sou F,http://www.youtube.com/channel/UCKNz4u1pSeS-51LZrqCeP-A,بعق,0,2020-10-18T12:02:21Z,,
4201,علي مرّ من هنا,http://www.youtube.com/channel/UCGYeyHAwsOWd65sxotRWc8g,الضــ ـراطة,0,2020-10-18T11:58:12Z,,
4202,Nojoud Bouazza,http://www.youtube.com/channel/UC8ItwBh--qc37Eu0ypBPdYA,نتحيلك بنت بلادي,0,2020-10-18T11:47:58Z,,
4203,هذيغبعنخعفننخ هذي,http://www.youtube.com/channel/UCV8_1IbZe4-6p--ieSpjifA,روحي تنحي الكيلو للمكياج من بعد ارواح تهدري يخي شحم فايح,0,2020-10-18T11:33:54Z,,
4204,Luka Lebrin,http://www.youtube.com/channel/UCYEt5Nx4helQiIXte2LJCEw,اذا نويتي روحك شابة ربي يهديك,0,2020-10-18T11:31:49Z,,
4205,doudou pikin,http://www.youtube.com/channel/UCAYNlEhLRV42vBz7bZICTFw,حديث عادي عندك الحق ماهيش تكذب يشوفو لحم يريقو,0,2020-10-18T11:24:47Z,,
4206,Nabila Zellagui,http://www.youtube.com/channel/UCwGgbYmy6yMIbqtb1i0lqoQ,عندها الحق المجتمع تاعنا المستوى تاعو راهو في الحضيض راهو معمر بالافات الفواحش يزيد يدعى الاسلام شعب كامل قاعد في الشوارع على حافة الطرقات يعسو في النسا مطلقو وحدة الوحيدة الى ميسوفوهاش هي هاذيك المغبونة الى قاعدة تطلب متشردة واحد نيهدر يقول نعاونها يلا تدنى ليها يحب حاجة اخرى كلاب ميحشموش زيد من ذاك تجوز تلقاهم قالتلهم الفيد كارهين شوي يسويسيديو باش ينوضو يخدمو ينقو الاوساخ يديهم مكسرين,0,2020-10-18T11:17:51Z,,
4207,hanni milano,http://www.youtube.com/channel/UCDYNnHYfelnUxOU-atd3hDg,ماتخافش من البحر كي يتهول خافى من كافي كي يتبدل تاريخك نعرفوه,0,2020-10-18T11:17:38Z,,
4208,badache boubakeur,http://www.youtube.com/channel/UCcdMO7v2Qp_h4ar_v7RCgaQ,هل اجد مغربية هنا,0,2020-10-18T11:16:02Z,,
4209,فارس كيمو,http://www.youtube.com/channel/UC6VmC4ZwyjVfSYqLgw7UKlQ,الحمد الله متربي كنت باغي نسبك مي نخليهلك تحرق انت فالثلاثين من عمرك ومزاا عقل جايح ومتحشمي عيب عليك كان جيت مراة ركي في دارك وتربي في ولادك قاعدة تعسي فالناس وتهدري بلا قياس مكنتش حاب نعلق مي قلقني كلامك,0,2020-10-18T10:54:49Z,,
4210,نضال عبد المجيد,http://www.youtube.com/channel/UCfG7cGDsEz-rLZV2ntml88w,خوصا,0,2020-10-18T10:51:49Z,,
4211,salma sy,http://www.youtube.com/channel/UCnL73R6w8e7FLIb1qsntEeg,لابسة صليب في رقبتها ولا راني غالطة شوفي يابنتي الطفلة كي تولي ساطرة روحها واحد ماشوفها مي كي تولي معرية في بلاد مسلمة اسمحيلي والديها وخواتها وين علاه خلاوا تخرج هاكك,0,2020-10-18T10:47:45Z,,
4212,Arya NYMERIA,http://www.youtube.com/channel/UCzzWkaEWJsRD97mIln_NtqA,كنت سترتي روحك ياوحد الخامجة كما قال ربي مايشوفوش فيك روحي شوفي ترا الا يشوفو مع وحدة متحجبة الا يشوفو فيها هكذا الذبان يحط غير على لخماج,0,2020-10-18T10:41:09Z,,
4213,Sarah New,http://www.youtube.com/channel/UCkw8rO0bnfHgkysm7wtcugA,هادي كامل ويرجعولها ناس راهي تهدر بلقنطة بلاكريز ويا بنت الناس رجال لي راكي تهدري عليهم ماشي كامل كيفكيف وزيدي شافو لحمكم هدري على لحمك حنا لحمنا عزيز ماشافوهش,53,2020-10-18T10:39:29Z,,
4214,coucou foufou,http://www.youtube.com/channel/UCCNXW9KK8ZUb_dwNd3Ui9oA,نستعر بيكم حنا لحمنا عزيز,0,2020-10-20T21:06:37Z,,
4215,bonjour Ben,http://www.youtube.com/channel/UCfArO_e4bvnIBGBosgcRJmg,روحي ستري روحك قبل ما تهدري على سيدك حتى تسواي رجل يديك يا وحدة المطلوقة,1,2020-10-20T20:26:40Z,,
4216,Ami Ne,http://www.youtube.com/channel/UCbIu9ycf4vPHxkN1pNY-lmA,عندها الحق ڨراف يريڨو علي النساء مذلولين,1,2020-10-20T10:32:51Z,,
4217,Moussaoui Hicham,http://www.youtube.com/channel/UCrLRk8KXbJZ2BH35sf2aqkg,هادي مالڨاتش ليقنعها مليح في الفراش راهي ناقصا حنانا,0,2020-10-18T10:38:12Z,,
