,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
4191,Nadji Moussaoui,http://www.youtube.com/channel/UCpiHDJ3mvUUBerGNqTBS_ww,قلتي حيونات نقولو معليش نحن اسود ولكن الاسود كانت تنضر الى فاريستها  وهذه المرة رأت حيمارة بيضاء فتعجبت هذا مكان,4,2020-10-19T19:16:42Z,,
4192,Nadji Moussaoui,http://www.youtube.com/channel/UCpiHDJ3mvUUBerGNqTBS_ww,@maria aya كي نقولو السوري رومنسي واللبناني او المصري ،،،الخ والجزاىري ليس رومنسي ولايقول بحبك ولكن قرن وثنين وثلاثين سنة لم ولن يتخلى عن نساء الجزائر ولم يتركهم في العشرية السوداء ماشي كيما بعض الدول واحد جزاىري احسن من عشرة كيما زوج مونيا بغول,0,2020-10-21T20:01:50Z,,
4193,maria aya,http://www.youtube.com/channel/UCn91J3qLZlt4_d85HVxHCcg,ههههههههههههه قتلتني بضحك,0,2020-10-21T18:55:48Z,,
4194,La rose Blanche,http://www.youtube.com/channel/UCP0T01ZD9_emF-Vwe20boqA,كي أنت كي أميرة تاعك تعيوووو بزااااف مافيكم حتى فايدة و لا حتى دور أحشمي تعيي ماتعرفيش توصلي ميساج بففففففف مالڨري هدرتي شي حاجات صح مي ماعرفتيش تهدري,0,2020-10-19T19:16:01Z,,
4195,azza didine,http://www.youtube.com/channel/UCNyWiEy1RFcJ60IN3zb7jPg,لحد الآن في هذا الفيديو الذي شاهدته ما قالته هو صحيح لا غبار عليه فقط المطلوب من الذين شاهدو فيديوهاتها ان يمتنعو عن تشويه الحقائق,0,2020-10-19T19:15:15Z,,
4196,Yacine Ghilani,http://www.youtube.com/channel/UCoQiR1xQhkk961cw6pVPoZQ,انا لااعرفها وما تقوله ينطبق عليها لأن ابيها واخوها جزائري,0,2020-10-19T19:14:36Z,,
4197,Said Gzl,http://www.youtube.com/channel/UC6s5bWqnRmccznIr58Hzd9g,وجهها تحسب هذاك الفيم تع القناع,0,2020-10-19T19:13:08Z,,
4198,ياسمين الجزائرية أم سفيان,http://www.youtube.com/channel/UCWsMaOtWofnstatfGKN7QPw,نتي عرة ماتسوايش بزقة,0,2020-10-19T19:11:21Z,,
4199,Nazi Fati,http://www.youtube.com/channel/UClGQZ6HSC8-mZVttXXUNgJQ,والله  واش قالت كامل صح عندك غلطت في كلمة حيوانات,0,2020-10-19T19:10:47Z,,
4200,Aymen El kolli,http://www.youtube.com/channel/UC-y4YDSFWLLJ9AO_ZAJ0Y8A,لبرا تاعك لي تحكي عليه يخصو غير لوشام و حكايتك مرا و متدي غير راجل و ميلمك غير راجل املا حطي رجليك ف الماء يا وحد الفايحة,0,2020-10-19T19:08:45Z,,
4201,Hichem Bouchama,http://www.youtube.com/channel/UCuhnmJRpTkvM-f23XWS-Cog,يا واحد الجاهلة,0,2020-10-19T19:07:04Z,,
4202,sarahm sam,http://www.youtube.com/channel/UCUnYRwk5uwiSfrXlD5l4M2Q,نستعرف بيك يا مونيا فغول👍👌👌👌👌👍👍👍,0,2020-10-19T19:05:41Z,,
4203,sifo behkti,http://www.youtube.com/channel/UCuTaKxbErRqUlgY36DYOp-w,ياو شكون لحيونات حنا ولا نتي نتوما تلبسو لمزير او تقولو علينا حيونات حشا البعض,0,2020-10-19T19:05:31Z,,
4204,Houcine Bouslimani,http://www.youtube.com/channel/UCEqTnE51BQgVJmGvb2iOUWQ,بيدون تعليق,0,2020-10-19T19:03:51Z,,
4205,BOSS TM,http://www.youtube.com/channel/UC_YXsiHWxZ5GdLdi3bbpoIw,🐐🐐🐐🐐🐐🐐🐐🐐🐐,0,2020-10-19T18:59:16Z,,
4206,Younes Boudehba,http://www.youtube.com/channel/UCUL8K_K12DsZkE9BZs4c1uA,"داتها في روحها مليار فالساعة 
تقول متخراش 
😂😂",47,2020-10-19T18:57:48Z,,
4207,sahar Line,http://www.youtube.com/channel/UCrV0Punho2QwJT0fv08bzwg,@Ahlem row لا الشوكولا 😂😂 وقيل ميلكا و لا نوتيلا,1,2020-10-21T20:03:39Z,,
4208,Ahlem row,http://www.youtube.com/channel/UCSCMNffD7Db9qHorCb7T6bQ,ههههههه باينة😂😂😂انها الفتاة الجزائرية,1,2020-10-21T15:43:12Z,,
4209,park ramram,http://www.youtube.com/channel/UCOZDmlpAWPQ7q4g95FJ7qRA,@Ahlem row ههههههه,0,2020-10-21T15:34:29Z,,
4210,Ahlem row,http://www.youtube.com/channel/UCSCMNffD7Db9qHorCb7T6bQ,تخرا الدونتيفريس بالاك😂😂😂😂,2,2020-10-21T15:31:01Z,,
4211,Nacer Zidane,http://www.youtube.com/channel/UCN4tfQ1017Sf8zECbF64Ezw,وقيل ما صحلكش راجل راكي تقولي هذا الكلام يا وحد ال...... معلوم اللي ما لحقتش البنان تقول حامض. روحي اشري حبة خيار ولا زرودية وهني روحك,0,2020-10-19T18:57:29Z,,
4212,Rachid Swaber,http://www.youtube.com/channel/UC2vWaxZP0dkDJjrElzPwUhA,الله غالب يهجلة نفسنا طالعة بزاف شوفينا حل,0,2020-10-19T18:55:39Z,,
4213,Hhh Jjj,http://www.youtube.com/channel/UCZS6LtqwZhaV7liyiPEmfIw,والله قالت الصح  غير طريقة توصيل الرسالة معرفتش يا ناس مجتمعنا اخلاقية فاسد 50% ما تكدبوش علي رواحكم,12,2020-10-19T18:50:46Z,,
4214,Djou Nad,http://www.youtube.com/channel/UCSdBQHLeK0V4wtcnchiz5PQ,Majam3atch kanat ta7ki 3la li wa9fo contre Chaima w mado l3odr lel 9atil psk hadok sa7 yraygo,0,2020-10-21T20:38:10Z,,
4215,Tiziri Amanda,http://www.youtube.com/channel/UChRbYG95PtyKtmEAnSi9j6A,أحسنتي كلامك صح,0,2020-10-21T20:37:01Z,,
4216,Rasil Rasil,http://www.youtube.com/channel/UC6PdiWKTret0bm7p4PsY1_A,هات لي يفهم,0,2020-10-21T20:22:24Z,,
4217,fadia fifi dz,http://www.youtube.com/channel/UCeAsG0b83fpcAkxiwen3bVQ,صح والله مي هي غلطت كي جمعت,0,2020-10-21T07:21:41Z,,
4218,Om Mihed,http://www.youtube.com/channel/UCuND1L_OTh60GBthtg6lpzw,ياو بسبتكم يا عرة نسا ولينا نخافو على بناتنا يمشيو في طريق  كون جيتي تحشمي على اصلك وكون جات عندك ام واب محترمين ومتربيين راكي بحجابك ماشاء الله وماسحة ذاك طابلو لشواربك رجعو شوارب دابة لي يشوفك يسمي منك ماشي مخلوع فيك انا مرا كي نشوفك نعافك من هدرتك من تصرفاتك من لبستك اعوذ بالله نتمنالك الهداية ليك ولوالديك قبل فوات الاوان,0,2020-10-19T18:49:57Z,,
4219,امال الكريم,http://www.youtube.com/channel/UCiescaP0Go0dmdYvqy_c8MQ,رانكي ايا انا طفلة وشبيك احشمي راكي زعما قرية,1,2020-10-19T18:47:34Z,,
4220,Kawabourbia Kawa,http://www.youtube.com/channel/UCcx8YUK6au430Z80u_5anLg,"اسمعوني يا الصيودة تاعنا : اخطيكم منها وماتوجعوش روسكم باها ياك ربي قال ( اذا خاطبهم الجاهلون قالو سلاما)  ياو لي ماتعرفش قيمت الرجال تاعنا قل لها  شكون رجع الجزائر من فرنسا الي سحرت لغتها المنافقين و+ شكون طيح العصابة يااا٠٠٠؟ 
نحبكم انا يا ولاد بلادي ونفتخر بيكم والي ما عجبهاش الحال تحذف من كلامي باباها وخوها يا السبوعة شابو ليكم وين ما كنتم",0,2020-10-19T18:43:58Z,,
4221,Bil Ozmo,http://www.youtube.com/channel/UCDgtsSVX6io9q1KgfS-kJlA,"بهذ العقلية ,,,,, تخلاص عليك حطب جهنم وعياذ بالله",0,2020-10-19T18:42:44Z,,
4222,fateh killer,http://www.youtube.com/channel/UCmYVkfFgXD0M_HtjTtZMgqw,مشي متربية نتي,0,2020-10-19T18:39:54Z,,
4223,Nour Nouri,http://www.youtube.com/channel/UCRHP_8_yStXUo1uCPDo7Byg,عندها الحق كلامها صح,0,2020-10-19T18:37:45Z,,
4224,frap soLo,http://www.youtube.com/channel/UCL2KA4bDh4PDE8q8wxL0bng,تفووو خنز,0,2020-10-19T18:36:43Z,,
4225,Djoker kb,http://www.youtube.com/channel/UCAykTBn77HpQaPGFfE0ieSw,كلام منطقي برافو مونية,0,2020-10-19T18:35:47Z,,
4226,Fares Habhoub,http://www.youtube.com/channel/UCjD9_KEqi2f70_eXJCIzIpA,وين كنتي انتي حتى تهدري علينا,0,2020-10-19T18:35:32Z,,
4227,نبيل فغولي,http://www.youtube.com/channel/UC58lBmfCOioZFhSXxwV0Z4w,كلامها صواب والمجتمع  مقبلش كلامها لأجل مظهرها فقط,0,2020-10-19T18:35:03Z,,
4228,Farid Salah,http://www.youtube.com/channel/UCzFQN8q_WVFlRIGBoYneHOA,هدي واش زبل انتما عطيتوها قيمة اكثر من حجميها,0,2020-10-19T18:29:38Z,,
4229,Youcef HBIRECH,http://www.youtube.com/channel/UCfRAmCcaXIIfu7933qOw-Hw,متلومهاش راه الخط احمر هههه🤣🤣🤣🤣جايحة,0,2020-10-19T18:27:38Z,,
4230,Manar Medjadi,http://www.youtube.com/channel/UC9Y8jLEFDiLeCtc0IKEHS2g,حتا حنا  لالا  جايبا حانوت مكياج في وجهك نعطيلك الصابون ولا,0,2020-10-19T18:23:44Z,,
4231,Khier Naima,http://www.youtube.com/channel/UCYj_EYbsik-YD0iuBlng0vA,الطيور على اشكالها تقع,0,2020-10-19T18:22:58Z,,
4232,Hamed Kissari,http://www.youtube.com/channel/UCzCRFgdbFDRwjxI_jZxHrVg,انت واش تكوني,0,2020-10-19T18:22:52Z,,
4233,محمد لمين بولحية,http://www.youtube.com/channel/UCz_ZX-ObfHvUTZWerHpe5uA,غلطت عمرك لي خربتي فا الشعب الجزائري ياوحد الفايحة غير شوفي كيفاش تخرجي من لبلاد,3,2020-10-19T18:21:19Z,,
4234,hicham 1990,http://www.youtube.com/channel/UC59glzRoCqGdmYqWm6GpCMw,"أمشي الله لا يربحك
يااليهودية",0,2020-10-19T18:21:04Z,,
4235,elec swit,http://www.youtube.com/channel/UC5KdyGiy4h_YY3bVFfep55A,"زعما باباك ويماك لوكان طفّاو الضّو
هذيك اللّيلة ورقدوا ماشي خير ..!؟؟؟",35,2020-10-19T18:20:00Z,,
4236,abdelhadi mezzoug,http://www.youtube.com/channel/UCExI6ojXTQV_FTrPR6foEHA,كالشمش,0,2020-10-21T22:16:37Z,,
4237,Ibra Himo,http://www.youtube.com/channel/UCxqUFQDnSjZj1eMFv9xcX4A,👊👏👏👏👏👏👏👏👏,0,2020-10-21T21:41:36Z,,
4238,Younes Boudehba,http://www.youtube.com/channel/UCUL8K_K12DsZkE9BZs4c1uA,ه8هههه,0,2020-10-21T15:54:34Z,,
4239,M A R O U A Y T,http://www.youtube.com/channel/UCBq8T_OY8sGNEDemA5xP9FQ,😂😂😂,0,2020-10-21T15:39:28Z,,
4240,Lina Agdouche,http://www.youtube.com/channel/UC2BEXubDRo_zt0XqU_LHGAA,Hhhh🤭🤭😂😂,0,2020-10-21T14:57:22Z,,
4241,Ayaa Mariem,http://www.youtube.com/channel/UCVCvHDAa9QvfWj6KXuaewfg,انا متحجبة و حجاب شرعي و الله  العظيم غير يتحرشو بيك بعض الفئة مريضة صح لكن وصلي فكرتك باسلوب مغاير,0,2020-10-19T18:18:59Z,,
4242,Mimi Ya,http://www.youtube.com/channel/UCekmWzOZpcSN0y9j7DWacPQ,عندها الحق ناس مكبوتين والله رانا في عصر ماتحبوش لي يهدر الحق الواحد ولا يحشم يخرج مع دارهم  مانكدبوش على رواحنا مايطلڤو متحجبة مايطلڤو وحدة معرية شعب مخلوع  ويقولك نديها ڤاورية أ سي شكوبيستاني الڤاورية ماتحبش واحد مكبوت وجيعان ومخلوع,1,2020-10-19T18:17:10Z,,
4243,Zaki Ziko,http://www.youtube.com/channel/UCEcOLq3YVVQSQT0jbXTIwPg,زررررر مالقينا فاه نتخلعو نتخلعو في علهرة كيما نتي شادي كيما نتي,0,2020-10-19T18:16:24Z,,
4244,gamil rayen,http://www.youtube.com/channel/UCqDv8a_Z32E7tz18yxKmP8A,هدرت الصح مفهمتش علاه هجوم  مبالغ فيه عليها  ......,0,2020-10-19T18:14:42Z,,
4245,KARIM ACHOURI,http://www.youtube.com/channel/UCB3_KJ-nCB3h26yrvA33iDQ,"يا جماعة الحيوانات عندهم الرحمة
إيييييييه علابيها السبع يجري مور الغزال باش ياكلو باسكو يعاون فيه باش يموت😉😉😉😋",0,2020-10-19T18:13:37Z,,
4246,Hadj Aoucii,http://www.youtube.com/channel/UCHAHAPrbVjOPT0O8p6KXerg,انا كون نجيك ثما نفرشك,0,2020-10-19T18:12:51Z,,
4247,KARIM ACHOURI,http://www.youtube.com/channel/UCB3_KJ-nCB3h26yrvA33iDQ,"لا ماشي كيف كيف علا خاطر جارتي قالت بلي نتي مريول 
(ليكيب مانيش غالط كي قلت مريول وما قلتش مريولة) إذا توافقني الرأي هات جام",0,2020-10-19T18:10:19Z,,
4248,Ourari Sidali,http://www.youtube.com/channel/UCpJtvz7J5qTrojmHSRt68ZQ,قلك راشيد نشاله تبراي,0,2020-10-19T18:08:04Z,,
4249,Idryss jour6617,http://www.youtube.com/channel/UCMns38181jTtRq37dLJUHzA,نعم إنها عميلة فرنسا عطاولها نص أورو سبتنا المشكل مش في الشباب توعنا في البنات لي يبروفوكيو لولاد و يلبسو سراوال مزير و منحكوش على الأماكن الأخرى أتحداك لو تلبسي حجاب و يشوف فيك أحد الغلط في الخامجات,0,2020-10-19T18:03:47Z,,
4250,Abdelouahb Nabti,http://www.youtube.com/channel/UCKCM86EdVQVi9dzQSb4ueYQ,واش من زين عندك باش الشباب إشوف ليك,0,2020-10-19T17:59:27Z,,
4251,محمد أبو همام,http://www.youtube.com/channel/UC_goxxZGdr0RvzCGXRDAuXg,"""يا أيها النبي قل لبناتك ونساء المؤمنين يدنين عليهن من جلابيبهن وليضربن بخمرهن علي جيوبهن ذلك أدنى أن يعرفن فلا يأذين""
ما بالك في وقتنا أستري روحك",0,2020-10-19T17:53:01Z,,
4252,محمد أبو همام,http://www.youtube.com/channel/UC_goxxZGdr0RvzCGXRDAuXg,@Amalia Amir جاهل,0,2020-10-20T16:26:43Z,,
4253,Amalia Amir,http://www.youtube.com/channel/UCQA2W227kmPqGFWUwQjEwEQ,هدا واش تعرفو تدخلو غير تفتوا شيوخ الفتنة ربي قال تاني غض البصر  ولا نتوما كي تروحو عند ربي قولو حنا رجال ما نتعيبوش يا خي كافي,1,2020-10-20T14:33:40Z,,
4254,زين الهمة زين الهمة,http://www.youtube.com/channel/UCqgcuxLBhdlP6kw1zf0a_vw,لحابسين لي راهم يقولو جمعت هي راهي تهدر مع حيوانات مي رجال تع صح علبالهم برواحهم واش يسواو,0,2020-10-19T17:52:59Z,,
4255,ner mine,http://www.youtube.com/channel/UCv27aM-8iHEQT7vPlIWnowA,مقالتش كامل رجال '-' تحكي على فئة و جبلي ربي عندها حق شاد حيط و يعس في الي راح و الي جا ._. عكس واحد خدام ولا مشغول معندوش وقت للجياحة هدي و عندها حق و شكرا 😁,27,2020-10-19T17:51:02Z,,
4256,rafi belg,http://www.youtube.com/channel/UCFq2BSQYxu81PcORMf5Nwjg,والله غير عندها الحق كاين بعض الذكور  مخلوعين مهدرتش علي ڨاع الرجال افهمو,1,2020-10-21T06:07:31Z,,
4257,Go To hell,http://www.youtube.com/channel/UC_W5-BbhVTuOXaOA6QXZhGw,واخيرا لقيت وحدة قالت الحق,1,2020-10-21T05:32:39Z,,
4258,Naı mā,http://www.youtube.com/channel/UCdpdjviDGS0HeoXJgnSiNrg,@Blanc Ange  عندك الحق في الايام العادية ما يهتموش لراي المراة و درك داهم النيف الراجل حقيقتو يريق على المرأة و هادي طبيعة فيه يعني مهما حاول يبان خارج طبيعتو لا يقدر هذه هي الحقيقة مهما عاديتو النسا يبقاو نقطة ضعفكم,0,2020-10-21T01:48:33Z,,
4259,Blanc Ange,http://www.youtube.com/channel/UC6wJ3BrDrWWup_0HzX2341g,@الفيلسوف المجنون كون كل واحد يتلهى ف روحو ماشي خير ....راكم قاعدين غير لتفاهات انا منيش كما هي لكن واش قالت صح منغطوش شمس بالغربال .....ربي يسهل لكل واحد و انا لست رويبضة يا ابا القعقاع,2,2020-10-20T21:00:39Z,,
4260,mays me,http://www.youtube.com/channel/UCrH-m126FZhH1MArq5tiEIA,C'est vrai c'est mon point de vue aussi elle n'a pas généralisé. Une polémique pour rien,0,2020-10-20T20:46:21Z,,
4261,زين الهمة زين الهمة,http://www.youtube.com/channel/UCqgcuxLBhdlP6kw1zf0a_vw,مرأى فحلة ورجلة خير من 1000راجل,0,2020-10-19T17:50:42Z,,
4262,Nada02 Nadou,http://www.youtube.com/channel/UCV45Ax9PPCoC7-k5FkknHrQ,هي تعميم صح هدي غلطتي فيها صباعتين مش كيف كيف خاوة مش كيف كيف مي ظاهرة تبرقيق كاينة وكاينة بززاف مي مخلعة ديروها برك اصلا لراجل مسقم خاف ربي تفوت ملكة جمال معلبلوش بيها غاض البصر تاعه عارف حتى حاجة مدوم مي لي يشوفوا لي يتبلاو  بنات  ناس مش مربيين ثاني جي لي يتبلا بناتهم علاه يقلك احترم تحترم هدي هي قاعدة لازم يتعاملوا بيها كامل ربي يهدي جميع,0,2020-10-19T17:49:51Z,,
4263,Aimen Dz,http://www.youtube.com/channel/UCjj8U831yxcMi9efBXyHRgQ,رني مونك حنانة,0,2020-10-19T17:49:45Z,,
4264,Oussama Bettahar,http://www.youtube.com/channel/UCrSSRVE7bH2H-ecx1ngwScQ,Mlki aaa khnza,0,2020-10-19T17:48:05Z,,
4265,ghania dahmani,http://www.youtube.com/channel/UCkYEV92IaVl5ze6pM1OVB1Q,لكان جا عندها ذرة ترفع و الله ما دير هدرة من هذا المواضيع....تمثيلها رائع و ماهيتها مننكروهاش لكن بأفعالها شوهت صورتها,0,2020-10-19T17:45:22Z,,
4266,Sdf M,http://www.youtube.com/channel/UC4kzK0uegg5iS1zPh9iXU_w,هذه راهي في الباتريون مع  رئيس نقابة القضاة بن مبروك فيديو اباحي,0,2020-10-19T17:44:03Z,,
4267,جدي محمد,http://www.youtube.com/channel/UCPY3QDDk3eJJxjlBfoq2OAw,معلبلكش علاش الشباب الجزا يرى كشوف وحد مكشوفة اريق خاطر افحل مشي كما آتية و اصحابك ارجال ميتين جنسين كما اقولوا عندنا في الجزائر بردين لا انوثة ولا رجولة,0,2020-10-19T17:44:00Z,,
4268,صياد الثعابين,http://www.youtube.com/channel/UCuAH5UPUDBhlJJXGSDvzKlA,راني دبرتلك خدمة فووور تخرج عليك وعلينا حوسي عليا  ولا أعطيني نميروا لطاي نتاعك أنا نحوس عليك,0,2020-10-19T17:41:46Z,,
4269,ţŭ Łĭp,http://www.youtube.com/channel/UC-Md0Xn-S-Fe3quKYsrZ4uA,بغيت نقلك كي انت كي اميرة دايرين كي نمي نساء تاع صح راهم ساترين رواحهم,0,2020-10-19T17:41:45Z,,
4270,DM. H Ꭵ Ꮦ Ꮇ Ꮧ Ꮑ .ツ,http://www.youtube.com/channel/UCNQXAO6peQTX3-GvbwTbiWQ,"أولا أنت تهدري على الجزاير اللي هي نتي راكي فيها تسما راكي تهدري تاني على روحك
ثانيا الناس ماهيش حيوانات باش تدير الصفات اللي زعما قلتيهم غير ضعاف الإيمان و مساكن هاذوك ميتلاموش علاه لا يلامون روحي اتفرجي في روحك و في تصاورك و في تصاور ال.... اللي كيفك تفهمي علاه 
و ثالثا و نقولو كاين الصنف هذاك المتوحش سواء بنات و لاذكور هاذو إنسان ماهمش ملائكة يخطأو و كاين ربي اللي يحاسبهم
  و في الأخير نقولك بديتيها بكلمة تخلاص عليك mal و كيما قالو ناس بكري الفم المغلوق متدخلو ذبانة و شكرا",0,2020-10-19T17:41:14Z,,
4271,rafik Azzioune,http://www.youtube.com/channel/UC--VC8Ty1IFKpi8sMbnmm8w,كل كلامها حقيقة لكن كلمة (الحيوانات)هي من تستحقها فإن كنا حيوانات فهي اكبر الحيونات،🐷🐷🐷🐷🐷🐗🐗🐗🐗🐗🐽🐮🐮🐮🐮🐮🐮🐽🐷🐽🐽🐭🐭🐭🐭,0,2020-10-19T17:40:08Z,,
4272,Ismahan Saddik,http://www.youtube.com/channel/UCCq3eiLvUls7qYK_AvGUaAw,يريقو على هاديك حالة مصقمة يا وجه شر,0,2020-10-19T17:37:41Z,,
4273,Dina Sweet heart,http://www.youtube.com/channel/UC1yfl_ezQAxgeQ4hDo1-w1g,والله غير عندها الحق في كل كلمة، علاه تغطوا الشمس بالغربال، و نزيد حاجة الكلام لي قالتو ينطبق على معظم الشعوب العربية وليس الجزائريين فقط، باسكو الله غالب مساكن عندهم كبت و عقد نفسية منذ الصغر صعب علاجها,0,2020-10-19T17:34:47Z,,
4274,Rabie Boudjelal,http://www.youtube.com/channel/UCXh4pk4X2Y3nc1r4QOj_2mA,نتي فذاتك خماج اعععع اختفوووه وخاوتك وباباك ولى معندكش اصل ونسب ؟؟؟!!,0,2020-10-19T17:32:31Z,,
4275,Mohamed Bourriche,http://www.youtube.com/channel/UCUSuvD8_PkwtTaqf7cVvrmA,داك لخليقة الزينة باه يشوفو معاك رجال الجزائر,0,2020-10-19T17:28:47Z,,
4276,سفاح FF هيروشيما,http://www.youtube.com/channel/UCXt3Mk2BR-9otHxjRVRz_TQ,و هي نسات روحه بنت الحرام,0,2020-10-19T17:26:00Z,,
4277,majdi naiti,http://www.youtube.com/channel/UCUEEeFE2oWhzfQoSdSO_aoA,خانزة,0,2020-10-19T17:23:30Z,,
4278,العازف على قبور نساء,http://www.youtube.com/channel/UC8RENADVky_AlBjHPY_9McA,ونزيدها. حاجا. باش. تحكي. علا. رجال. بصيفة. عامة. ياي. نقلها. برك. منا ولفوق. رجال. ديروك. في. يدهوم. كي. ساعة. فهمتي. وطولي. وتقصري. راجل. لي. حب. فيك. يرجعك. تمسحلو. صباط. دوكا. منقلوش. قاع. رجال تمسحلهوم. سباط. مي. كاين. بزاف. لي. مهمش. كبابل. في رسانهوم. وتتحشالك. معاهم. بانتلها. لي بان. في. لاتيلفيزيو. قاع. شخصية. باش. تكون هيا. شخصية. ما. لازمش. تحكي. علا. ناس. لي. ينتقدوها. ولا. علا. لي. يكلوها. بعينهوم. كما رهي. تقول. رجال ونسا كي شوفوني. في طمول. تاعي يكلوني بعينهوم. انا. واعذو. بكلمت. انا. والله. كون. نتكروزا. بيها. قسما. بربي. اعلا. وخلق سموات وارض. ولا وقفت قدامي وما بزقتش في وجها. يما. مربات راجل. باسكو. انا. بنسبا ليا. هدي. نورمالمو. مكانش كيفاش. تكون عندها مكانة في لاتيلفيزيو. انا. كي. نشوفها في لاتيلفيزو. مباشرتا نزابي منحملش نشوفها. سغتو. كي. تكون. تدحك وسلام. عليكم. شنو. نشالله. متزدش. تجمل. قاع. رجال برك. باسكو. رجال. انواع. كين. لي. فري. راجل. متاصل. وكاين. لي. ميسواش كما. كاين. نسا. كين. لي. خير. مونيا وكين. لي. مونيا. خير. كي. نهدرو. منجملوش. منقولوش. قاع. نساء كيف كيف  نشالله دير لعقل ومنا ولفوق متزيدش تجمع برك,0,2020-10-19T17:11:45Z,,
4279,اولادي حياتي,http://www.youtube.com/channel/UCA9f61AmqYsxulz3uExx74w,علاه واش قالت🤔🤔هدرت هدرة من الواقع كاينة منها ولا ت كلمة الحق عيب ضركا، برك حاجة حاشا اللي ميستهلش,0,2020-10-19T17:11:34Z,,
4280,mouloud merah,http://www.youtube.com/channel/UCKLeIesnOCMoz7KDsWsRzEg,"ربما يكون كلامها صحيح مع تحفظي على بعض الكلمات القدرة وهدا يعبر عن مستواها المعيشي.
المهم يا بنت الناس الله خلقلنا الجمال و قال اتقوا....كيف نرى الجمال ولا نعشق.
هنا اتحدث عن الجمال و بدون مجاملات اقسم بالله انك بعيدة جدا على ان توصفي بالجمال .
رانا نعيشوا في السويد و الحمد لله كون تجي هنا يخلعوا بيك لولاد الصغار.
قلبك يطيح يا واش اسمك
الجمال الطبيعي ماشي ماكياج و خلونا من لكلام تاع الجمال جمال الروح 
يااااو جمال زبي لا روح لا جد ماليكم",0,2020-10-19T17:06:22Z,,
4281,meriem maria,http://www.youtube.com/channel/UCwNOr2CSOQg4NhbQlKzlZ9Q,عندها الحق حتا محجبة وتلقاهم حالين فمهم كي البقر,0,2020-10-19T17:05:52Z,,
4282,Mometaz Mometaz,http://www.youtube.com/channel/UCjzV4JrQFqYci_w7egecJYQ,إنشاء الله نطلب من السلطات وضع حد لهته الاشخاص للاأخلاقية لكي لاتكرر,0,2020-10-19T17:04:54Z,,
4283,العازف على قبور نساء,http://www.youtube.com/channel/UC8RENADVky_AlBjHPY_9McA,هدى. طفلة. كي. نشوفها. نعيا. نكره جدها في دنية. حسبا روحها. حاجة. زعما. ابنتي وين تبان هدي معا بنات. جامي كرهت طفلة. في دنية قد هدي. سوغتو كي تدحك. تحسب. صاحبي. مزطول ره يدحك. كون نتكروازا معاها في. طريق.  قسما بالله. العاضيم. غير. نبزق. في وجها. نكرها. باسكو. لمانيار لي ديرهوم. كي. تكون. تهدر. ما. يطحوش. علا. قوسطويا. طايحا. تقصف بصح. قصف خاطيها. انا. منحمش. نتفرج. مقطع فيديو بلكامل وهيا تهدر. باسكو. نكره. نسا كي نشوفها هيا تهدر. نكرها. قسما. بالله. ما عبالي علاه. طايحة. تقصف مي. خطيها. قصف. انا. نعرف. لي. تقصف ما تعيرش. ناس. كين فرق بين قصف وتعاير ناس مي واش. رح نقولكم. ربي. يجعل خير. كي. تريقل. لمانيار. تاعها كي تكون تهدر تم. نسمعلها واش. تحكي. صحبتها. امينة. صفا بيا. قالمية. فري. صفا. بلبزاف. مي. هدي. با بيا هههه ديرولها. لعقل. متخلوهاش. هكاك. غارقا. في روحها,0,2020-10-19T17:04:09Z,,
4284,محمد علي,http://www.youtube.com/channel/UCplbmrZUfmvM0Uz9aJc7kdQ,شكون هاد الحية ياشكوبي 😂,0,2020-10-19T17:03:56Z,,
4285,kim say-jin,http://www.youtube.com/channel/UCsHg8SYMj4_k88MWyIvFhbw,"اقسم بالله غير كي نشوفها نفشل لي يسمع هدرتها يموت واقف هذا الانسانة الغباء زيد شويا للهيه 🤦🏻‍♀️🤦🏻‍♀️💔
#مونيا_بن_فغول_و_الغباء",3,2020-10-19T17:02:19Z,,
4286,Zinou Znou,http://www.youtube.com/channel/UCbz0d-dx9ctBN1GscktD8sQ,نعطيزمها,0,2020-10-19T16:58:12Z,,
4287,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,انتم تبعو لی بلحیجاب ولی بلا حیجاب حتی الذراری ومسلكوش مرضی نفسنیین روح تعطی,0,2020-10-19T17:02:48Z,,
4288,Ahmab HDjissa,http://www.youtube.com/channel/UC8RzYoP2CBFoTp5_mUPfTGg,شوفي نقلك حاجة نتي ومتالك مزال تشفو,2,2020-10-19T16:56:49Z,,
4289,Ahmab HDjissa,http://www.youtube.com/channel/UC8RzYoP2CBFoTp5_mUPfTGg,شوفي نقلك حاجة نتي ومتالك مزال تشفو,2,2020-10-19T16:56:48Z,,
4290,Ahlem Halouma,http://www.youtube.com/channel/UC1H-tm6WwrkD3CPU8crAEtA,عندها لحق لي يهدر لحق يولي مهوش مليح صح مكانش رجاال رجاال نتاع صح نااااقصين ولكل علابنا بيها هذي,0,2020-10-19T16:55:56Z,,
4291,mermioui houssam,http://www.youtube.com/channel/UCB2RQ2yWVU8ZxW99QKMRszg,حبيت نشوف الجبهة تاعك (جبهة التحرير ),32,2020-10-19T16:55:08Z,,
