,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
177,Abdedjalil Sahraoui,http://www.youtube.com/channel/UCEHZTuB7aJjiWckPGTj8NgA,متزوجة ولا بايرة,1,2020-10-21T16:13:43Z,p
178,oum younec,http://www.youtube.com/channel/UCllGtGUd3LcNDgJdMQOLZnw,نساء بكري كي كانوا ساترين رواحم تاوحد شافهم كانوا عندهم شرف وشان حاليا عراو رواحهم ولحمهم راه رخيس ومايسوا والو كاين لي يبزق عليهم كاين لي سخر منهم,0,2020-10-21T15:09:21Z,p
179,Karim Henni,http://www.youtube.com/channel/UCe6vwd_zeRoQTw1wbmatSmg,هذو مخلفات وباء كورونا بعد الحجر تغلاق ناس لي كمن هاذي ما صبروش على الخنز العراء هبلو ولاو يتبلاو,0,2020-10-21T14:54:08Z,p
180,Maria Re,http://www.youtube.com/channel/UCc2z1RaTsK-mhLPcudGuGiQ,قالك واحد روحي زقمي فمك المعوج ارواحي اهدري,1,2020-10-21T14:37:41Z,p
181,Mazouz tarek. Ess Mazouz tarek. Ess,http://www.youtube.com/channel/UCfqqDezfzPiw_KRPcN7Vu7A,شادي خير منها خانزة وختى صاحب القناة لي تخدم فيها هو بغل,0,2020-10-21T14:18:34Z,p
182,Takwa takwa,http://www.youtube.com/channel/UCfJKwlOkkX3su2vmKPJtmHw,ختك ياجايحة مونية نور مالمو كون جي للعامة,2,2020-10-21T14:18:05Z,p
183,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,مين نتي متبرجةسينورمال دافعي على المتبرجات بصح كاين لبسةمن لبسةراكم كاسيات عاريات كلشي يبان فيكم واش ماعندكمش عايلةتحكم فيكم ماتخافوش ربي ماتحشموش مناس لكان المرا جات تحشم في لبستهاواخلاقهاالراجل تاني يحشم بصح المرا هي سباب البلا الله يسترعباده المومنين,0,2020-10-21T14:08:23Z,p
184,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,هي من جهةقالت حاجةصح الرجال والشباب ماولاوش يحشمو عينيهم غي فالنسامن جهةاخرى بصح تاني المرا لازم تحشم شويةسروال مزير كلشي يبان فيهم والراجل ينغوا ماراهاش كاينةالحشمةالنسا تاني فضحوباللبسةلي راهم يلبسوهالاحشمةلااخلاق واش هدا,0,2020-10-21T13:57:46Z,p
185,Ritaj Fettah,http://www.youtube.com/channel/UCeJmHD-yZwtY7XYc1wY9gdw,بلعيه ديري حجابك,0,2020-10-21T13:33:57Z,p
186,Otman Mimo,http://www.youtube.com/channel/UC_--C0qjPMQBabeAR5jAV3A,باينا كي نشوفو وحدة عريانة ننخلعو پسكو حنا مسلمين كبرنا على سترة مانيش كيما لروب كبرو علا عرة باينة تجيهم نورمال,0,2020-10-21T12:30:48Z,p
187,Anes Brihoum,http://www.youtube.com/channel/UCGPUHHgmyd8N9cN0Zdyf4Kg,ياخي ماشي مربيا او ما تستهليش لبوسط هاداك لي راكي تخدمي فية,0,2020-10-21T12:17:46Z,p
188,dfd 62 54 أنا,http://www.youtube.com/channel/UChRUpdAAHbnMbCut6VaYCQQ,روحي ادفني روحك مادم كاين الدفانة هاذا اذا لقيتي شكون يدفنك,0,2020-10-21T12:09:32Z,p
189,Mohamed Babi,http://www.youtube.com/channel/UCqJBLPXL2E9JCnx7_SnBx3A,ياو كن دوري ابوال من شوفش عندك ياوحد لجيعانة او من بكري نكرهك ومنشمش فيك,0,2020-10-21T11:29:23Z,p
190,ƛԼM ƛƳƧƬƦƠƠ,http://www.youtube.com/channel/UCBvauX4th7zs6fEx7gTKYYA,حبيت نسقسيك برك كفاه تغسلي قاعك بهذوك الضفار,0,2020-10-21T09:07:15Z,p
191,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,بصح هادي معروفة من بكري رجال يموتو علا نسا مي ماكاش غيردزريين كامل البلدان هادي معروفة الرجال من بكري يخمم بتاعو شغل معلابالناش جايا تقولينا قودي,0,2020-10-21T04:42:52Z,p
192,danny abd,http://www.youtube.com/channel/UCkHaD3Kf3AKQ3lvgrkVXi7Q,الرد عليك بالمختصر المفيد روحي قودي,0,2020-10-21T02:10:42Z,p
193,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,نتاجك راهم مزوجيين وبالذراري ونتيا اقعدي بوفياسة خامجة يا البايرة,0,2020-10-20T23:02:37Z,p
194,Fatima Lab,http://www.youtube.com/channel/UCtwkrN4zPrRKu9_m9r-_cQg,مريضة والله غير مريضة قصاص يبدا بيك يخي حالة يخي تفوه بالونك الشين,0,2020-10-20T22:54:47Z,p
195,ليش شو بدكم من اسمي ما عندي اسم,http://www.youtube.com/channel/UC8K2SO0_xLhoYPeZtsa_hIA,يا بنت ناس مشي كامل كيف كيف واذا نتي تدوري في مجتمع هذاك لي مشي ولاد فاميليا وتاع هاذوك وهاذيك انا واش ندرلك ماذبيك يا بنت ناس متجميعش وكل واحد يمثل نفسو يعني مشي واحد ملقط وليد برا جاي يمثل كل شباب الجزاير ومشي طفلة ملقطة بنت برا جايحة تمثل بنات جزاير كل واحد واش عندو في راسو وكاين كبير وكاين صغير كلمة واحدة تكفيك نقلك برك شتي كاش نهار روحك في لمرايا ولا لا جابلي ربي غي انا كنت نحب هاذي مخلوقة كي كانت انسانة دوكا ولات نخلط سياسة بولتيك وتدخل روحها وتاع مشاكل خرجت كامل من مجتمع تاعها كانت غير تمثيل وهاطيها بوليتك الشهرة واش تدير تبدل البنادم180,1,2020-10-20T22:05:01Z,p
196,MINEUR FF,http://www.youtube.com/channel/UCTCBcOTGc_VNgXx2fFWJmgg,قطه جيعان لقا لحم خامج علابيها رجال جيعانين شافو لحمة خامجة بدا يريڨ,0,2020-10-20T22:00:05Z,p
197,BRIDE BACK,http://www.youtube.com/channel/UC2T6qwDXHDqo38tGnCYXOoA,لا تعطي ثديك يا مونية لرجل لا يبكي منذ قصصت فرنسيتك صار الحبر مدادا للرد الجميع لهم اصبع قدم صغيرة تصطدم باطراف الاشياء والاشخاص وانت جميع اصابعكي للاسف في موخرتك ليست رياحا من فتحت باب شاشتك ليلا بل ظلي قد تعثر بخطوط راحة جبهتك هي الجريمة التي لم تذكر على خارطة العالم الا ان العالم سيهدا لو فككت عقدة زواجك الانهار في الجزاير ما هي الا دماء ناشزات مثلك ركضن طويلا في الخرشات,2,2020-10-20T21:11:13Z,p
198,Oua Top,http://www.youtube.com/channel/UC7vPB5atWANMVkwfMi93izg,روحي سطري روحك يا فم الشكار تعيري في رجال الجزايرين ركي الكوبي تع صاري كول بهدلتو بينا على جال اليتوب كسب المال الحرام ركي كشفا روحك الله يهديك حاسبي نفسك قبلة ان يوحاسبك الله اعودو بالله من غضب الله وهاده الدنيا الى متاع الغرور,0,2020-10-20T20:21:48Z,p
199,Lina Bachir,http://www.youtube.com/channel/UCkDgQ69Io0z679dw2HkDGAQ,قالك واحد روحي لطبيب تع لعيون اومبعد اهدري,1,2020-10-20T19:34:12Z,p
200,Khaldi Mouhamed,http://www.youtube.com/channel/UCvmiDo8bFcXaAoWcN_dXpIw,لحمك خانز وجيفا يا عيفا,0,2020-10-20T18:54:34Z,p
201,Ilyes Zehairi,http://www.youtube.com/channel/UCBBAWztLv71DAljlCzi7dsg,الجهر بالمعاصي تڨولهم لابسة نورمال عريانة يعني نورمال انسانة جاهلة ربي يشافيها مسكينة تسبي في ولاد بلادك,0,2020-10-20T18:45:04Z,p
202,Jakob Nasri,http://www.youtube.com/channel/UCXBk4m_vOLrmKx81JoZC5Xw,ايا دوكا نتي مرة ماشي كامل الجزايريين هكذاك ختي فهمتي روحي داوي على روحك نتي اصلا شكون ادنڨ فيك ياوجه القوطي,0,2020-10-20T18:22:14Z,p
203,Samize Taza,http://www.youtube.com/channel/UC8Thu8qVb6LfN0IRFVfbOLA,القصاص يليق لبنات لبحالك مرخس,0,2020-10-20T18:21:15Z,p
204,Tarik Gribi,http://www.youtube.com/channel/UCTtU5A8T4a71jG4FRhSSe0g,مي نتي ماتحشميش,0,2020-10-20T18:11:34Z,p
205,شهل الـعيون,http://www.youtube.com/channel/UCxwb2qTP5foYhw5NJ_2VICA,منحملهاش رهج,1,2020-10-20T17:19:06Z,p
206,HMIDA DZ USA جزائري في امريكا,http://www.youtube.com/channel/UC5ZMSS0-FBYQVnRzH0Lo-sg,الله يرحم والديك يا صاحب لقناة وين راهم لمساكين لي قراو فل الجامعة التمثيل 04 سنين قاعدين في ديارهم يستناو كاش مخرج يعيطلهم منبعد وحدة حابسا فل هبطا تدخل في هاذا المجال الهدرة ماتعرفش تهدر تدي دور البطلة في مسلسل من بعد تنخلع في روحا تعاير الرجل الجزايري لي هو دخلها باش تمثل تفو على نسا لي كيفها ولي يخمم كيفها مازال كاينين الر جاللي كي تفوت عليه مرا يشوف فيها عادي مايريقش كيما هاذي لوحا مشمخا قاعدا تشرك فل ترما تاع فمها,1,2020-10-20T17:05:04Z,p
207,Mahdi Hamdi,http://www.youtube.com/channel/UC0NdKm50Xuxr4effwagtcag,خاتش خامجة,3,2020-10-20T16:52:23Z,p
208,Wissam Mlilani,http://www.youtube.com/channel/UCtjJ4Q75Avi4CdJD7Qq54Yg,راني نريق على جبهتك,0,2020-10-20T13:57:22Z,p
209,Assia Metidji,http://www.youtube.com/channel/UCU4FHdA6w0jCuhO92HA_-Qw,شوفي يا مونيا اولا انا مانعرفكش اول مرة نشوفك وما يشرفنيش نشوفك كاينة حاجة لازم تعرفيها الجزايري ماشي كلب باش يسيل لعابوا على انثى ثانيا الجزاير لا يسكنها فقط جزايريون ثالثا الاسلام يامرنا بالستر والحشمة والرجل الجزايري اعتاد على روية من حوله محتشمات وعندما يجد وحدة معرية عادي يخزر فيها انا مرا ونشوف فيها ماشي حتى الراجل زيد المرا اللي تقعد بالساعة وهي تماكيي وتسڨم في روحها اكيد باش يخزروا فيها العباد انا هاكا نعرف وزيد المرا حرام تخرج متبرجة لانها توزر عباد معاها يوم يحملون اوزارا فوق اوزارهم الله غالب هذي الفطرة منذ خلق الدنيا وهي هاكا ماجيش انت تغيريها والا ربي كان يقول للرسول صل الله عليه وسلم قل لازواجك وبناتك ونساء المومنين يتبرجن ويظهرن زينتهن حاشاه ان يقول هذا ولاكن ربي اراد بالنساء خيرا فقال قل لازواجك وبناتك ونساء المومنين يدنين عليهن من جلابيبهن ذالك ادنى ان يعرفن فلا يوذين معناتوا المرا في القران قاللها ربي استري روحك باشما ياذوكش الناس يا خي بقرة لست حتى حلوب نستفادوا من حليبك روحي درڨي وجهك علينا وجوه البق,0,2020-10-20T13:25:44Z,p
210,Rayane Naidji,http://www.youtube.com/channel/UCOODWd9L9-Nb4npQdgeI3bQ,وحدة رخيسة,0,2020-10-20T13:17:41Z,p
211,آلمہہٰ۫ۓتہہٰ۫ۓمہہٰ۫ۓرد آلآسہہٰ۫ۓبہآنہيہہٰ۫ۓ,http://www.youtube.com/channel/UCpAjcqFp0049tov2H6JxtOQ,واش نقولك روحي نعدين باباك ودين التمثيل الي حلبك وخرجك من الفقر وجه المقلة القصاص عليكي انتي يافايخة مسلطة بلمكياج وجهك مايصلحش لوالو,0,2020-10-20T12:38:54Z,p
212,Aya Ayouaya,http://www.youtube.com/channel/UCWMarRxcB_uHJzWSIE1e9zA,روحي يانقشة,0,2020-10-20T10:07:37Z,p
213,Laid Saifia,http://www.youtube.com/channel/UCK5keIUe3IWIZLrc3z55yYQ,الله يهديك يا بنت ناس روحي استري روحك,0,2020-10-20T10:01:37Z,p
214,يونس منار,http://www.youtube.com/channel/UCwWSjcC5ECIwYgUea4qAoRg,عيب عليك بهدلتي بروحك متصفيش وحد منهم,0,2020-10-20T09:49:17Z,p
215,David Madison,http://www.youtube.com/channel/UCUIdyN1mZG61dqhGfpC6S5w,عندك مراية ولا ماعندكش روحي شري وحدة روحي,0,2020-10-20T09:40:48Z,p
216,dz Goold,http://www.youtube.com/channel/UCjblsIiUOLZQmHWesRy2_MQ,يا ونتى طرف خرا,0,2020-10-20T01:26:13Z,p
217,M ç Fou Fou,http://www.youtube.com/channel/UClp-DT5OgJPRpTpaR4oBvYw,من الاخير نتي متستاهليش تكوني جزايرية اصيلة روحي غطي روحك نحي كيلوا تاع مكياج لي في وجهك اهدري يخي مرخس,1,2020-10-20T00:34:35Z,p
218,Moh Moh,http://www.youtube.com/channel/UC71w6lbegVCycx9x5-fGE-A,ماشي مخلوعين فيك نتي مخلوعة بروحك يا ضبع ليمن شبهتك ملقيتكش جايحة وفرشة نتي تهدري على دزيريين نتي باين,0,2020-10-19T23:56:57Z,p
219,الفتاة المتمردة,http://www.youtube.com/channel/UCLlrIefoo_gX0376qQQn2JA,عندها الحق تضالو تشارشو في البنات في الرود حاشا ولاد الفاميليا مامنعت منكم لامحجبة لا سيفيليزي كليتونا خماج,0,2020-10-19T23:31:05Z,p
220,Aymeen Miimou,http://www.youtube.com/channel/UCe5DjufGK75xbcw4bKgkHzg,اي روحي تعطي عند بالك ناس لكل كيف كيف شوفي انا اني ندير روحي مسمعتش علبالي غلطتي ناس لكل تغلط جل من لا يخطا بصح المرة الجاية متسماش غلطة تسما ندامة اذا اخطات في الشيء مرة فلا تخطي مرتين مالا ديري برايي عزيزتي متخطايش مرتين وشكرا,0,2020-10-19T22:38:03Z,p
221,ماريا ماريا,http://www.youtube.com/channel/UCQsQcsJKZ9joPvPPQ-KqKfQ,جايحة مسكينة ربي يشفيها,3,2020-10-21T11:50:40Z,p
222,Sidra Ritaj,http://www.youtube.com/channel/UCBbhvSQG3p_n417uT4kqfJQ,وجعتلي قلبي وهي تتعاوج روحي يعطيك غمة اذا انت امراة,31,2020-10-19T22:09:46Z,p
223,säble Dør,http://www.youtube.com/channel/UCBTLArvCHX7N2UIcFLIsGLA,راكي غالطة انا مر كيفك علبالي بلي المراة كلها عورة حتي صوتها لهذا ديننا الحنيف فرض عليها السترة,0,2020-10-19T21:50:07Z,p
224,Abdelgani Ghano,http://www.youtube.com/channel/UCzoSWJ0Srp1_GTcYzRyb91Q,اسمعي نقولك حاجة انتي كون تنحي مكياج الكل يقعدو يعيطولك خويا وديجي داك رموش لي راكي مركبتهم فيهم زوج مترا وراكي مصغر نيفك ونسيتي باه دخلي جبه تعك لي راه خارج كي بتيخ سمعتي وقبل ماتهدر على ولاد جزاير غسلي فمك ياوحد بايرة روحي شوفي وجهك في مراية قالها ناس زمان مزوق حالك من برا شوف روحك من داخل وقالو ناس زمان كون بانو كون ندبو مزيا لي ماتو نتحدك تخرجي مرا واحد بدون مكياج وانا من تلمسان سلام,0,2020-10-19T21:48:23Z,p
225,bouchra bouchra,http://www.youtube.com/channel/UCIq6UAXru2Wvc2-oTcvPW5g,علاه نتي شكون حمبوك مسحي وجهك حرزي تخلعي المراية بهدلتوا بينا والله الجزاير تتميز بالاسلام بصح وحدة كيفك ضيع بلاد صريلك كيما حبة طماطيس خامجة لوكان منقلعوهاش مالصندوق ضيع كلشي نتي ليق تستري روحك بزاف,0,2020-10-19T21:27:55Z,p
226,77•BDNH•77,http://www.youtube.com/channel/UCGOjcD-DdSYbiu_3vHp-vQQ,الردود والقصف في التعليقات غسلي فمك ومبعد هدري ياودي هاذ المخلوقة قاع ماتعرفش تهدر تفو,3,2020-10-19T20:46:18Z,p
227,Mc Fake OFFICIELLE,http://www.youtube.com/channel/UCUNvmnbmB2NPVX5fEAazmUQ,تعيي وش جابك للمريكانية ولباوروبية نتيا نشوفك نتقيا,0,2020-10-19T20:24:08Z,p
228,oum nayl,http://www.youtube.com/channel/UCTGWJ7tPA-G77bMViekEr9A,بالاك غرتي من طفله الي شافوها ومشفوكش نتيا يخي حالا يخي روحي شوفي روحك ومن بعد ارواحي احكي على سيادك,0,2020-10-19T20:23:22Z,p
229,sa mo,http://www.youtube.com/channel/UCQFhLTYt13uvx_DRlSFZP0w,من بكري تبانيلي جايحة مي دكا زدت تاكدت والشباب الي راكي تقولي يشوفو فيك يندبو عليك مفيك حتى حاجة تنعجب وستري روحك خير لك خمجتو اليوتيوب بجياحتكم,0,2020-10-19T20:15:54Z,p
230,Drames Lovely,http://www.youtube.com/channel/UCkRamX4KoG6mFv3AwBsEARA,جايحة مستوى زيروا 0 سمحيلي مانقدرش نزيد نجوابك,0,2020-10-19T19:29:29Z,p
231,Sabri Skikda,http://www.youtube.com/channel/UCxg7d5rBW2PqzRHS9Fhw7KA,روحي تخراي,0,2020-10-19T19:02:33Z,p
232,Hämza Chikhi,http://www.youtube.com/channel/UCHhXSIDcpq-lrAOjSDNLG8A,روحي ربي يهديك والله متحشميش لو كان جيتي تحشمي هذي الهدرة ڨع متهدريهاش,1,2020-10-19T17:27:55Z,p
233,الحياة صعبة,http://www.youtube.com/channel/UCZX_3urlfbhZJOjpUW7EzTw,كي هدرت دك ڨاع ولاو يهدرو على دين وسترة واش هدرة كاين فلبلاد مي حشا ولاد فاميلة انا متحجبة وساترة روحي وصراتلي يخوفو بعض بشر حاشا البعض راني قلت حشا البعض ولكن لوكان جيت من مونيا منزلش مستوايا ونهدر عليهم طنش الحمير تعيش امير كان قاتلهم فيد ودك لقاو فاش يلتهاو,2,2020-10-19T16:43:57Z,p
234,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,اه سمحلي دزاير صح راهي رافدة نيفو زيرو لا من هاد عورة فيغول لامن شعب يكمنتي لواحد ميشوفش خير,0,2020-10-21T04:46:11Z,p
235,Louhichi Yahia,http://www.youtube.com/channel/UCSL6A80ohwzrjFVx801e_pA,رحمي على مشطت حبي راها ساترا جبهتك حتا تعرفي تهدري لابسا تحلاب ما يدير نتي لحم رخيس خامجا تهدري في سيادك فمك خارج كي رشكلو روحي خاصك مارطو,9,2020-10-19T15:50:46Z,p
236,Doussa Noor OFFICIEL,http://www.youtube.com/channel/UCYPyxXR_J1LNahgijRJ4GOw,3 قط جعان ريق على طرف لحمة فايحة والحديث قياس,3,2020-10-19T14:03:05Z,p
237,Kiki Kika,http://www.youtube.com/channel/UCFPZHPwh4T3vDg2K7UKMpPg,شوفي روحك دايرة كي لمعزة تهدري على ولاد الناس روحي قصي ظفارك ومبعد ساهل وستري روحك روحي تصلي وين تعرفي رحمة نتي ونتي راكي تسبي فالناس ربي يهديك بهدلتي لبنات بصيفتك الهادي,3,2020-10-19T13:18:55Z,p
238,nassim azer,http://www.youtube.com/channel/UC7ESpeD38D0mp0R06007UzQ,قاعك,1,2020-10-19T12:39:16Z,p
239,Mouloud Bouss,http://www.youtube.com/channel/UCBngsTzXQhkikqZvWNyrqvQ,عيب عليك هاد الكلام الفاحش,2,2021-03-19T11:58:27Z,p
240,Johannä Amelcrew,http://www.youtube.com/channel/UC9h2WW3ehulpvIhotn55b9A,انا من الاول موقفتش معاك زيد دوكا محيتك من الوجود لي ضامنو معاك يستاهلو بسك تلقاها ولا تلقاه جارو مضامنش معاه شاف فيديوك عريانة تبوشي في راجلك ضامنو معاك وقالو راجلها هل الاسلام قالنا كي تزوج مرتك دير معاها فيديو ياك هذا كل تشبه بنصارى قصف من قبايلة حرة ميش منافقة نعرف دين نتاعنا مليح الحمد لله منضامنش معاها يالوكان ياكلها تراب بسك يعجبكم فلسطيني سوري زوالي مترفدوهش حاشا بنات فاميليا,1,2021-03-19T11:25:48Z,p
241,Sara Asf,http://www.youtube.com/channel/UCjnhS-i0nV9l70vSYD1dWrQ,هذي رخيسة والله,4,2021-03-19T08:47:52Z,p
242,Belhoucin Malik,http://www.youtube.com/channel/UCfTfvhDIZ-nL7ju6ht1h3fQ,هذا ليس بالشيي الغريب هذو الفنانين يديرو كلش اصلا الميدان تاعهم خامج تاع فجور وفسق واش راكم حاسبينهم,61,2021-03-19T08:04:37Z,p
243,Moufida bm,http://www.youtube.com/channel/UCrKsYoVu9r6at3yBg8V0J2Q,لي في داركم خو وين يماك ختك,0,2021-03-20T17:36:30Z,p
244,Merwane Redwane,http://www.youtube.com/channel/UC-Q3SJzZLTmGwGhA-q-2GhQ,كوف روحك تطيح بهاذ الكلام البذيء والله عيب خامجة اكيد,2,2021-03-19T11:02:15Z,p
245,Amir Castio,http://www.youtube.com/channel/UCNqCj2GJ_gsCAunGBhVgUEg,خامجة الله من الاول لما شفت الراجل يبوسها كرهتها,34,2021-03-19T01:58:28Z,p
246,Mustapha Bakhti,http://www.youtube.com/channel/UCEf6pzT2Ts15zMs8SIAirnA,للي يبوس لا خامج درك,2,2021-03-19T14:13:09Z,p
247,lotfi alfrido,http://www.youtube.com/channel/UCQ3Xgfy8mJvXRGYWCCDUaOA,رخيسة والحلابين ها علاش كنت تاكلو في رواحكم,62,2021-03-19T00:46:57Z,p
248,mélina mimi,http://www.youtube.com/channel/UCTCPshOGWQ8s8In3voCKTkQ,زهرة اللوتس صوتها باين ولافاصون دو باغلي ديالها مافهمتش علاه دافعو عليها خامجة تقعد خامجة حبيتو ترجعوها داعية بسيف,0,2021-03-31T21:09:00Z,p
249,AmineDZ Tomas,http://www.youtube.com/channel/UCkVk3d9kr3RR4tg5IxhxRnQ,صوتها واشبيها حبت تستحمرنا صوتها غير روحي توبي لمولاك راه غير يفضح فيك,1,2021-03-21T12:12:15Z,p
250,Souha Gasmi,http://www.youtube.com/channel/UCsbzc1Tw4fFbAfdlnzSjUkQ,فعلا ميليو كامل تع خماج العفيفة فيهم دايرة رجلها وهم لعندهم الزهر,0,2021-03-19T12:45:50Z,p
251,Titouha Santacruz,http://www.youtube.com/channel/UCTVR1Qu8jyGBYKKY4GecdlA,لي دور في ليزاباختومو طلابة واصوافي وقفلة طايحة تحسبها دورو وباغية دير الباز في حياتها بدراهم الحرام بشرى ختي كنا حاسبينك حسبة سعا نتيا غي عصبة زيرو نيل,17,2021-03-18T23:58:04Z,p
252,yosef Janito,http://www.youtube.com/channel/UCz2u0JzPj3Odf1xb474KekQ,وكي طالبت المغرب بسبتة ومليلية وقالتلها اسبانيا نعطيك الشعر شقلتو يا طحاحنا سكتو ودرتو رواحكم مشفتوش انا ادعم قنات الشروق ويدك فشيخ نتا ولي كيفك يا العياشي,0,2021-03-04T02:52:49Z,p
253,Khaled kismoune,http://www.youtube.com/channel/UChzqWC7PaeAuUhR-iqxFW_Q,تحيا بومدين تحيا الجيش الوطني الجزاىري تبون نحن لا نركع الا لله انتم تسبو في الجنرالات العسكر بومدين ديما مهدرناش انا مع الشروق حريه التعبير وعلاه مهدرتوش مع اسبانيه السويد كي قالو الهالك السادس مخنت نقش يرقد على كرشو,0,2021-02-17T03:05:39Z,p
254,achour slimi,http://www.youtube.com/channel/UC5ZOsWvzC1AIR3HQ04X1k5A,النت شكام لاتمثل الجزاير,0,2021-02-17T15:51:50Z,p
255,Jad ADAM,http://www.youtube.com/channel/UCV8ClxJDd7za-I9cVT7Ooyg,بلع فمك اتكلم على الاعلام تاعكم,1,2021-02-15T15:51:44Z,p
256,mohamed zgaoula,http://www.youtube.com/channel/UCC0n4Apxl8f4B2zEYLTAGxw,لماذا لا تتكلم عن هولندا واسبانيا واخيرا الصهاينة لما عرو عورة المليك ولا واحد منكم تكلم شفت الا الجزاير الشروق قنات شريف لكل الجزايريين حب من حب وكره من كره,0,2021-02-14T23:37:27Z,p
257,nourro nourro,http://www.youtube.com/channel/UCIuwUTiBnZQVKOzTd4GNwmA,لالالا ما تغلط لسنا شعب واحد احنا الجزايريين لا نركع لغير الله ولا نبوس الايادي ولا نخون اخواننا ولا نطبع مع اليهود فمن يرضى بمخنث يحكمه لا يكون اخونا ومن يجلب اليهود لبلاد المسلمين ويقبل شعبه لا يمكن ان يكون اخونا من يعادي فلسطين لا يكون اخونا نعم الانظمة فاسدة لكن دور الشعوب تحطم القيود ولا نحن لا نخاوبي الجبناء والخونة وانا مع قناة الشروق زي ما قنواتكم قتلت رييسنا وقطعت له رجله,1,2021-02-14T23:18:06Z,p
258,Zehor Belghaouar,http://www.youtube.com/channel/UCpbAiRkLPzQ4tH-J9Vga_sA,شكون عطاك الحق تسب قناتنا وتقول قناه العار متوما قنواتكم قنوات العار والنفاق والشقاق شكون لبدا بلاستهزاء نتوما حصه العشابي هداك عور العينين المتصهين نتوما بديتوها وحنا ردينا السن بالسن والعين بالعين والبادي اضلم امالي يا المراككه الخونه هذا ردنا اما الرد الجاي يكون بتدخل العسكري والسلح والذبح بيكم بليهود لجبتوهم ضدنا باش يحموكم با خبثاء مكانش خاوه خاوه ماتستاهلوهاش اعداء الجوار ملي ستقلينا ونتوما تكيدون المكايد الان مكايدكم طيح علي رسانكم صهاينه ماتحشموش تفو,0,2021-02-14T22:13:08Z,p
259,Dounia Firelight,http://www.youtube.com/channel/UCvMEjIjWkxpxnhdstQezY_g,ملك نقش 106,0,2021-02-14T17:06:06Z,p
260,mok dad,http://www.youtube.com/channel/UCFXAaNn869oomh2dXbeY8yQ,لهجة جزايريين فور على لهجتكم لي تحشم,2,2021-02-14T12:38:41Z,p
261,مریم مريم,http://www.youtube.com/channel/UChycglGzChxFpraAvGZDoSw,كي كنتو تسبو بوتفليقة وبومدين وجعلتو التكتوك لتبون يرقص ويغني وحسان المغربي وبشرى الفايحة تسب في الشهداء ولا غير ميمي غاضكم سبحان الله وين يبان ميمي مع الشهداء لكن طيحت بروحك انك طايح تقول الملك هو توب الله يدلك,1,2021-02-14T01:13:18Z,p
262,Khaled Mca,http://www.youtube.com/channel/UCAM9r5gNQmuTuD9e-WltV0w,الله يلعن الملك,0,2021-02-14T03:32:35Z,p
263,sab by,http://www.youtube.com/channel/UCRIdoWK9K34yUuxV_j-ljVA,الماليك 106,1,2021-03-11T05:53:18Z,p
