,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
2432,Rabie Rable,http://www.youtube.com/channel/UCq4wHQzf6e7SCj5POHg-u2A,واش راها تقول هاذ الصلعة,0,2020-10-21T19:04:55Z,p,
2433,Hamdaoui Abderzak,http://www.youtube.com/channel/UCKGH_y17tJwjPho2E4ANwtA,كلها الاعيب,0,2020-10-21T19:04:36Z,n,
2434,مِرْآة الروح,http://www.youtube.com/channel/UChqrCMF7RXHBm3ViRwFE_4Q,وي كاينه الي على راسو بطحة يحسس عليها الي قاسو الكلام تسمى حسها في جنابو,0,2020-10-21T18:55:06Z,n,
2435,Kikou,http://www.youtube.com/channel/UCAlAf7PXAw7A_f81UF7rU0Q,للاسف عندها الحق,1,2020-10-21T18:48:06Z,n,
2436,Bicha Bicha,http://www.youtube.com/channel/UCKRYAC02MmrLdoJouooss_g,تسبي في اولاد بلادك الرجال علا خاطر ملقتيش شكون المكان,0,2020-10-21T18:47:29Z,p,
2437,Mahyou Tv,http://www.youtube.com/channel/UCSnzqggTeD8iexUVGuxV_Bg,حنا حيوانات مزال تزيدي تشوفي هدا والو,0,2020-10-21T18:41:54Z,p,
2438,اسامة سمسم,http://www.youtube.com/channel/UCVStpSNlU5dyWR0oGuKo4nw,ازي انتاعك حتى البول منبولش عليه,0,2020-10-21T18:41:21Z,p,
2439,Zohra Zola,http://www.youtube.com/channel/UC2BBSzxiK-pxBiC2aL41Cdw,نتي تلبسي لمزير ومبعد تقولي راهوم يكحلو علي,0,2020-10-21T18:34:43Z,p,
2440,TÂKÎ mÿ ñáme îs Tákî,http://www.youtube.com/channel/UCo_c0IMmupy_NYTE2I69oSQ,واش قصفت غير العنوان يا بعصوص,0,2020-10-21T18:33:08Z,p,
2441,winter storm,http://www.youtube.com/channel/UCu2EeEHdzq6AKK49WyHScoA,روحي تعطي نتي فنانة دوك,0,2020-10-21T18:27:09Z,p,
2442,Amani Malek,http://www.youtube.com/channel/UCg0PCiLPnL6XeyecufjYz7A,الرد تيعي على كلام مونيا انا اومن انو كل واحد حر في تصرفاتو خاصة اللبس ادا امر بين العبد الله الي حابة تعري تعري الي حابة تغطي تغطي الله هو يحاسب فقط المهم العبد يلتى بروحو يتحمل مسوولية تصرفاته افعاله بصح باها نلتى بغيري ننصح ناس ترخسني تقولي وش دخلك اديك لا نعيش حيادية ما يهمني حتى واحد الي عينها تعري تعري الله يسهل المهم انا نعيش حدي حد روحي ما ندخل خشمي في حياة اي شخص ما ننصح حتى شخص شكرا,0,2020-10-21T18:20:23Z,n,
2443,Daham Daham,http://www.youtube.com/channel/UCMT0CuUZwVDaPY_9WZSMVSQ,شوفي يامنيش عارف سماك عندكم توالات فالدار ولالا باينة بلي كاينة بصح نتي تدخليها ولا لا هادي متخراش,0,2020-10-21T18:19:42Z,p,
2444,Raouf Bouchou,http://www.youtube.com/channel/UCdRzrdB9qZOXVr5aGVja6WA,نتوما غلين حنا مناش للبيع,0,2020-10-21T18:19:39Z,n,
2445,Ake Ake,http://www.youtube.com/channel/UC5ckZmmd4Sn05UFQb59t6ew,رجال الجزاءر نفتاخر بيهم شمات فيك,0,2020-10-21T18:19:25Z,n,
2446,Anis Hajer,http://www.youtube.com/channel/UCCATaJQdwOq4hMIM-riSm0g,ما ممربياش طفلة,0,2020-10-21T18:18:34Z,p,
2447,bond wolf,http://www.youtube.com/channel/UCx1mqOqUt6gjbs3c8-cJz3Q,انا نحبك خلیك منهم رانی درت علیك فریستایل یا عمری ادخلی لاشان تاعی تسمعی,0,2020-10-21T18:18:15Z,n,
2448,Zoro L'aglaciere,http://www.youtube.com/channel/UCqlB1czap2z3AmTkPeCCQ-Q,الجوابي هو لماذا حذرنا النبيﷺ ونهانا من اكل لحم الحمير واعتبرها فسق وفجور وماذا يحدث لجسدك اذا اكلتها,1,2020-10-21T18:05:08Z,n,
2449,Salme Jamila,http://www.youtube.com/channel/UCOd7EWwIO_GKy-6-Ui8jQ8g,ازبي عندها الف حق وحق وراني امجيني وحدة كرشها لفمها وهوما فتحين عينيهم تمشي مع بابك باين راجال كبير ويخزرو فيك انا مونيا راني معاك,0,2020-10-21T18:00:05Z,p,
2450,Sälvā døurä,http://www.youtube.com/channel/UCMW6vWyUFSCRZb1-XPeI1Rw,انتوما اولاد والله كامل الهدرة لي تكلمت عليها وقليلة فيكم ياخي تستاهلو كتر من هاك قالت عليكم كباش بلاك الكباش بقيمتهم شويا انتوما قل منها حاشا لبعض,0,2020-10-21T17:53:33Z,p,
2451,fika life tips,http://www.youtube.com/channel/UC27MexlZuld1mVASZ31GmKA,هدرت الحق وش معجبكمش مفهمتش وش لي معجبكمش,0,2020-10-21T17:51:47Z,n,
2452,sweet hadeel,http://www.youtube.com/channel/UCmIRafuem7jgCwSeCrtC4Lw,نتي تحبي تفصفي الشعب الجزايري زعما شايفة روحك حاجة بصح ما تنسايش نتي جزايرية ثاني ربي يهديك,0,2020-10-21T17:46:53Z,p,
2453,Bou Chra,http://www.youtube.com/channel/UCaovjOKezlCyGVep6ZZ83EA,بصح هنا قاستها صح قالت صح,0,2020-10-21T17:43:02Z,n,
2454,معتز ساسي,http://www.youtube.com/channel/UC4nQtoPxVm5RLyP18WUgRoA,انتي ماشي من الجزاير,0,2020-10-21T17:40:17Z,n,
2455,Ben ali Adl,http://www.youtube.com/channel/UC3JpVztFxhrFLnJiTKPqQEQ,كلام صحيح 100بالماءة,0,2020-10-21T17:30:16Z,n,
2456,Klai Nesrine,http://www.youtube.com/channel/UC7haT6OQfakoY-nT8ksJs2A,الله عندها الحق انا راني معاها,0,2020-10-21T17:29:15Z,n,
2457,Rezi Asmaa,http://www.youtube.com/channel/UCMpsFLaDbb4LhQGFblbkBrw,عندها الف حق ربي يهدي الجميع,0,2020-10-21T17:27:59Z,n,
2458,Dida Bonoise,http://www.youtube.com/channel/UC-oa20c4Yd3O71D_6_hTB9Q,عندها الحق كون جيت في بلاصتها اني هدرت كثر من هك,0,2020-10-21T17:24:49Z,n,
2459,Mouna Ghodbanne,http://www.youtube.com/channel/UCK2xsvN55DzvhI5RfKNTdKA,نستعرف بيها تبرد لڨلب,0,2020-10-21T17:19:42Z,n,
2460,kota,http://www.youtube.com/channel/UCG5o-b0CKZAEMiwKYQ-DRog,التبهدايل كامل عندها,0,2020-10-21T17:14:41Z,p,
2461,Fakou Didou,http://www.youtube.com/channel/UC2STvO2W5PKOMmB_8UEkKBQ,اوكان نحكمك سوتك نشرحالك ونديرلك فيها الملح,0,2020-10-21T17:02:43Z,p,
2462,Fleur Zahwa,http://www.youtube.com/channel/UCjmxC7CzKwEp32LdLdeo7Jg,مكذبتش,0,2020-10-21T16:57:58Z,n,
2463,Oppo Poop,http://www.youtube.com/channel/UCn7sEzIdehg5wk1zeKcW5zw,فاتو عليها كامل الي اجون سيكريتي في القرية الافريقية نتاع سيدي فرج,0,2020-10-21T16:57:02Z,p,
2464,Mehdi Zeghou,http://www.youtube.com/channel/UCJIan3nMdocTDQvDaEIccZw,اه يا لالا كل صبع بصنعه او فيقي روحك يا روحي تداوي في العثمانية او ادا ما لقيتيش المعريفه نعاونوك باه تدخلي تداوي ربي يشفيك مسكينة,0,2020-10-21T16:56:15Z,p,
2465,MIXE GAMES,http://www.youtube.com/channel/UCJP90glKlMYTjOimbP7w2tw,والله غير دخلتي روحاك في مشكلة متخرجيش منها الا يوم الدين,0,2020-10-21T16:55:28Z,n,
2466,Rokroka Roka,http://www.youtube.com/channel/UC1ScWMjyqNGoX1-mNa-RcQw,قريت فلجامعة تاع الجزاير جامي تبلاني واحد وخدمت استاذة في الثانوية كان عمري 24 سنة لا ارى في اعين الرجال الا الاحترام لانني وبكل بساطة ملتزمة بحجابي متمسكة بديني اراقب الله في سلوكياتي ولله الحمد والفضل والمنة,349,2020-10-21T16:48:55Z,n,
2467,Yousef Khouse,http://www.youtube.com/channel/UCMbseI1ROTP8KWpRkiuSqqA,متكذبيش يالكذابة,0,2021-03-23T16:15:03Z,p,
2468,Rokroka Roka,http://www.youtube.com/channel/UC1ScWMjyqNGoX1-mNa-RcQw,هه خمي قبل ما تهدري انا راني نهدر على المتحجبات الحقيقيات ماشي على هاذوك اللي يحطو شواوة على راسهم ويلبسو السروالات بالخمار هذوك داروه شباحة هذو امثالك اللي لازم يسكتو لوكان يلبسو حجاب تعصح ويشدو قدرهم ويبعدو على الخامجين والله مايتبلاوهم,0,2021-03-22T21:57:53Z,p,
2469,Just me,http://www.youtube.com/channel/UC2GtnEipc8kHY7-LqPbjsdg,انا شاهدت بعيني نساء باللباس الشرعي يتحرشو بيهم البرا اذا تي كنتي ١ من العباد لي عاشوا في بلاصة مفيهاش الهمج هاذو متعمميش على اساس انو المشكل في لباس المراة خي حالة خي,0,2021-03-22T21:51:50Z,n,
2470,يعقوب جندل,http://www.youtube.com/channel/UC-XwWEv9fcamU3_2HKHE2mQ,بينا ملقيتش ليكسرك الترما,0,2020-10-21T16:42:56Z,p,
2471,Sanfour Roman,http://www.youtube.com/channel/UCsiTpqSZ57c2yfr6bgWRpDQ,هذي باينة تروح طرف لحم معفن اع,0,2020-10-21T16:37:17Z,p,
2472,Cheikh miloud Cheeikh,http://www.youtube.com/channel/UCdtayOsLJ_DRuPXSFoNXq7g,حشا خلق ربي كنيش وخلاص,0,2020-10-21T16:37:11Z,p,
2473,aya aya,http://www.youtube.com/channel/UCAbPJL1rqpicT8F6AI6orQQ,شوفو المقطع كامل راهي تحكي على الناس لي استشفاو في قتل شيماء وقفو مع المغتصب والقاتل وعطاوله الحق ربي يهديهم,0,2020-10-21T16:34:37Z,n,
2474,سعيد تامرت,http://www.youtube.com/channel/UC2Am956xwAQOgkrJeSXMfMg,احذرو منها اصلها ياهودية,0,2020-10-21T16:27:01Z,p,
2475,Islam Islam,http://www.youtube.com/channel/UCCXIs_PcjzQTY__dbum-Zbw,اعطيني وجهك ندير بيه اكسيدو يرحم بابك,0,2020-10-21T16:26:36Z,p,
2476,سعيد تامرت,http://www.youtube.com/channel/UC2Am956xwAQOgkrJeSXMfMg,احذر منها اصلها يهودية,0,2020-10-21T16:25:39Z,p,
2477,سليمة سليمة,http://www.youtube.com/channel/UCgGo51XZFnXVpBq36Jc6T3Q,كي راكي تسبي في الشباب الجزايري نتي معلابلاك بوالو راكي غير تهدري بلا ما تخمي روحي وزيدي تعلمي تقراي وتعلمي تهدري باش تهدري علي الشباب الجزايري لفحل روحي خبي وجهك,0,2020-10-21T16:23:45Z,p,
2478,RAOUF ZOURGUI,http://www.youtube.com/channel/UCnUSSu6yW5BCjL7ofSrqY4w,منيا غير متربية,1,2020-10-21T16:22:01Z,p,
2479,rom ila,http://www.youtube.com/channel/UCSfWAg5ygWnZQ1Bb1EI635w,حيونات هيا انتي متحشميش روحي استري روحك خلاص وليتي مكروها نتاع الجزاير ين,0,2020-10-21T16:21:52Z,p,
2480,Kenzi Lakhdar,http://www.youtube.com/channel/UCkIIdhpwiA8-2OBB_Qwf3LQ,هادي كانت كليا ساروخ ايا حسبت روخا مروخة,0,2020-10-21T16:20:38Z,p,
2481,توفيق رحمون,http://www.youtube.com/channel/UCD4KXi22RwI3w_YNIVxdt9Q,نتيا تحبي تعطي هاذا مكان استرو رواحكم مانريڨوش ابنت لا,1,2020-10-21T16:19:02Z,p,
2482,Meriem Meryoum,http://www.youtube.com/channel/UCrnIKel7w6Gr3aoVOO4F1IQ,مونيا هنا تحبسي بيسك مكانش كيما شاب جزايري متربي يحشم يقادر من وجاي كي جي دير فيديو حنونتي اعرفي كيفاه تهدري,0,2020-10-21T16:09:38Z,n,
2483,Soso Soso,http://www.youtube.com/channel/UChxGpIBKgQSoXtWXlLxB2zA,هي قالتها على نيتها مقصدتش تسب الشعب كامل,0,2020-10-21T16:07:19Z,n,
2484,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,ياخي خماج شكون لي راهوا سامع بيك يا زيڨوا,0,2020-10-21T16:03:29Z,p,
2485,Mohamed Mouslim,http://www.youtube.com/channel/UC4hx039RLkXbd11bhiZrhlg,خرية انتي شكون يشوف فيك نتاجاتك راهم باولادهم ونزيدك حاجة ماكيش مليحة خلاص,0,2020-10-21T15:59:25Z,p,
2486,Badro Bro,http://www.youtube.com/channel/UCEQdyHLEPVkqc7KYaqCjC1g,عندي شوية زريعة بسباس اذا نزرعها في جبهتك امونية,0,2020-10-21T15:58:12Z,p,
2487,NAZIM FREE FIER,http://www.youtube.com/channel/UCeLpwuhbBpAnQstZ7HZXckA,روحي نحي الماكياج رواحي تقابلي,0,2020-10-21T15:58:09Z,p,
2488,Zaki Ayoub,http://www.youtube.com/channel/UCxIi03faTu_Jj7GQZ8KaLQw,انا مرا ونتي متشرفيش المراة المسلمة لاحياء ولادين لاملة تفوه,0,2020-10-21T15:53:02Z,p,
2489,Kerma Massuod,http://www.youtube.com/channel/UC67q2APMKf2-Qf0aNlQgLHg,نتي شكون يشوف فيك,0,2020-10-21T15:43:38Z,p,
2490,Arwwa76 Anfalle84,http://www.youtube.com/channel/UCM-rNq3EcRcTZrfRU6XLClw,مسكينة لزملها مستشفى الامراض العقلية مازال منزادش لسب جزايري ويطيح بيه ياوحدة الفايحة روحي ستري روحك ومبعد حكي على الاخلاق الرحمةياوحد العايقة لا دين لا حياء لاتربية,4,2020-10-21T15:40:52Z,p,
2491,Kamiliya jiza,http://www.youtube.com/channel/UCPkpIsl-2-qQyMeiYeHh70A,ربي يهدي الجميع,0,2020-10-21T15:40:19Z,n,
2492,Mohamd Sista,http://www.youtube.com/channel/UCh9odJ1m-HpEWuMbdy7umxw,اودي روحي ادي حكايتك وطيري فايحه نتنه بخصتي بروحك تفووه عليك,0,2020-10-21T15:40:09Z,p,
2493,Mayar Ga,http://www.youtube.com/channel/UCeDlLfeQiuAfq3HrutTpGPw,قبل ماتحكي على رجال تاع جزاير غسلي فمك مليح وتاني روحي غسلي وجهك وهزي هديك شعر لي مخبيا في جبينك بيه ياتافها شحال شحال عطاوك باش تهدري هكا يا طماعة شحال,1,2020-10-21T15:37:16Z,p,
2494,ديكورات منزلية حصرية,http://www.youtube.com/channel/UCshbUBJpOjawOgr1t92se9g,جبهتك دايرا كي العقبا لي عيت الشاب خالد,0,2020-10-21T15:35:04Z,p,
2495,Abddelghani Dilmi,http://www.youtube.com/channel/UC3hTIuC4X7baDMe6nx_Afdg,كيفاش عرفتي بلي راهم يشوفو فيك لوكان ماشفتيش فيهم نحير في وحدة كيما هاذي تولي مشهورة لكن المشكل في اعلام العار لي يشوه الصافيين يصفي الخامـ,0,2020-10-21T15:32:25Z,p,
2496,Farid Badis,http://www.youtube.com/channel/UC47AEK3IAePmbPijF3NnuTw,متستاهلش الرد اصلا,0,2020-10-21T15:21:34Z,p,
2497,Habiba Toumi,http://www.youtube.com/channel/UCZgVP-wf-kXPDqDSpcHlDSw,كلامها صح بدون منازع الصح متحبوهش,0,2020-10-21T15:19:00Z,n,
2498,noura Benfatta,http://www.youtube.com/channel/UCKgVkgf7ZFg1fgu6GhPlbPA,الله يصفر لك الوجه وانتي وش ذخلك,2,2020-10-21T15:18:01Z,p,
2499,oum younec,http://www.youtube.com/channel/UCllGtGUd3LcNDgJdMQOLZnw,ناس بكري ساترين رواحم وعندهم قيمة وشرف وشان وحاليا ما ستريش رواحم ولحمهم رخيس مايسوا والو كاين يبزق كاين لي يسخر منهم,0,2020-10-21T15:13:58Z,p,
2500,bydg ftu,http://www.youtube.com/channel/UCwA6HXn78PRUzQtWT9fBtcg,انا كنت بالحمل لابس روب عريضة كرشي خراجة قبل منولد بشوي برك والله ماخلاوني طرونكيل كاين لي صح حيوانات,0,2020-10-21T15:28:43Z,p,
2501,hafsosa bh,http://www.youtube.com/channel/UCLiw0RMGZdrYPujsohyWtKA,روحي ونتي جبهتك قد وجهك مشدة داية عمرك مابدلتيها وتربي غي نتي,0,2020-10-21T15:13:34Z,p,
2502,abdellah medjahdi,http://www.youtube.com/channel/UC39ctOBLhQeSQyqf1lAF8tQ,خلينا من القح,0,2020-10-21T15:06:54Z,p,
2503,Ben batna Riadh,http://www.youtube.com/channel/UC17cmyG6xUlygUfbO-cApow,هدرتك كامل بفلانة وفلانة وشافو معاها وانت واحد ماشاف فيك بيسك راس بصلة خير منك ياالجبهة يالجبهة حشى خليقة ربي,0,2020-10-21T14:58:01Z,p,
2504,Moh Dar,http://www.youtube.com/channel/UCPdAYkXdwuKCs1kGsJT298Q,لكان فطستلك راسك يماك نهار زدتي تهنات هناتنا من هاذ الفيقورة,0,2020-10-21T14:53:24Z,p,
2505,Sabrina Lamani,http://www.youtube.com/channel/UCsnK2N6ycBrmNfYPWuzgIzQ,مسكينة تبهدلي معندك حتى مستوى,0,2020-10-21T14:48:09Z,p,
2506,imene highclass,http://www.youtube.com/channel/UC0bVo4v-R0QOkSzhwT9Apsw,يا اشباه الرجال لوكان درتو ضجة هكا على السراقين لي سرقو نهبو لبلاد لوكان دزاير راهي خير من سويسرا بصح الله غالب جايحين تبعوا فجياحة الحق هي تعيي نتوما كتر منها درتولها لبوز,0,2020-10-21T14:47:29Z,p,
2507,Nabil Benyouness,http://www.youtube.com/channel/UCkw__1u0Xilv3H1GZY104ZQ,روحي لبلاد وحدة اخرى,0,2020-10-21T14:41:40Z,n,
2508,Jodi Jihad,http://www.youtube.com/channel/UC2QKmC4H0RajBZ7Qr8CwoNQ,عندك الحق يغيضو الحال غير الي هكا,0,2020-10-21T14:41:37Z,n,
2509,Razan Lina,http://www.youtube.com/channel/UCurWfL38iL9KC6LfHD7WnKg,والله ضحكتني بزاف ماعندها حتى علاقة,0,2020-10-21T14:40:06Z,n,
2510,salim-75 usmist,http://www.youtube.com/channel/UC6aByFqXqFer5YgVjLSY8yw,واعلاه تيا ماشي حيوان تيا كثر من الحياوان تعيرني نقبضك,0,2020-10-21T14:35:42Z,p,
2511,Houda Nour,http://www.youtube.com/channel/UCygwI0Dsq2C0X3BgnmbMS9Q,ببن قوسين عندها الحق على اشباه الرجال حاشا الرجال,0,2020-10-21T14:34:04Z,n,
2512,wis sam,http://www.youtube.com/channel/UCWZd3CLzxiAwHhhlzoyBCDQ,لي معجبوش كلامها حسها في جنابو لي تخلعني شيرات راهم يعايرو فيها مع انو راهي تهدر فواقع شاراه يصرا حتى لو كانت مش ساترة روحها هي حرة في نفسها تحسب غي هي لي مشي ساترة روحها فجزاير تاني ربي قال غضوا من ابصاركم معناها مهما لبست متقولش لا نشوف بسكو مسترش لا راجل متربي يغض من بصروا للمغريات مشي دايما الحق على المراة هي تستر انت تغض ولا مسترتش نتا تغض بصرك باش تدي اجر هذا مذكور فقران قل للمومنين يغضوا من ابصارهم,0,2020-10-21T14:33:34Z,n,
2513,Lovely Rose,http://www.youtube.com/channel/UCNTxnatW3c-LaH3UVOug2oQ,هاذو لي تهدري عليهم راه اولا باباك ولا نتي معندكش باباك وثانيا خوك وخالك عمك واصلا كون مكانش هاذو لي سبيتيهم مكيش فالبلاصة لي راكي فيها هوما لي طلعوك ولا نقولك تحرقتي وملقيتيش منين تصرفي ولا نساوك قلتي خلي نفكرهم بيا ناس كامل تعرف بلي الشعب الجزايري عندو النيف وراجل منقولش بلي مكانش فيات كيما هكذا بصح مهمش كامل ميروحش المسلم في جرة المجرم,1,2020-10-21T14:29:14Z,p,
2514,Slimen Bouzarwata,http://www.youtube.com/channel/UCRk6JuaG3lhesDAJepS_DXw,طلعي لاميش,1,2020-10-21T14:23:48Z,n,
2515,momoh amin,http://www.youtube.com/channel/UCTRyyuJU-tuFzHEBEsmlOtQ,ياشطورة اخرجي بلا ماكياج وشعرك ماتجبديهش وخرجي ولله كلب الهامل مايشوفش فيك ههن,0,2020-10-21T14:23:41Z,p,
2516,Mimi Mimj,http://www.youtube.com/channel/UCc4dkQ_XRKmgqdgQ3wFfBbQ,خوتي صلو على نبيكم السيده عندها حق وش تحكي بصح ماشي كامل الجزايريين والله غير بلاد عسني ونعسك انا تخمامي فيها هكا وصاي,3,2020-10-21T14:22:18Z,n,
2517,Raziko Smail,http://www.youtube.com/channel/UCkqL7eRCKvTx2yohZfAQazA,راكم غاطين ستروا رواحكم شفوا,0,2020-10-22T21:14:06Z,n,
2518,nda nda,http://www.youtube.com/channel/UCQ9IzqkTPyKz1JRdK2RBJtg,والله يا مونيا لي راكي تهدري عليهم هوما لي طلعوك اتبرجي وعري روحك وقولي علاه يشوف معايا انتي لي خلتيه يشوف معاك استري روحك كون يشوف معاك واحد,0,2020-10-21T14:21:38Z,p,
2519,SELSOULA,http://www.youtube.com/channel/UCfksSGorX_DMCrZrES0ZeWQ,ماعندو مادخلك فينا حنا خاوة بنات دراري,0,2020-10-21T14:12:51Z,n,
2520,احمد بوقلقولة,http://www.youtube.com/channel/UCMkdl3UbXl0ZjMLwk6ZtXQg,اسما يعني انتي ماشي بنادم,0,2020-10-21T14:07:27Z,p,
2521,hibat erahmen,http://www.youtube.com/channel/UCp4Lr2iRd9USZtXdBa9W3VQ,كثر فيه الحسد النميمة القذف,0,2020-10-21T14:00:58Z,n,
2522,zaki Catania,http://www.youtube.com/channel/UCUpIDbOPplowFBpvJZ6x7FQ,متحكلي متخليني طريق معوج لدبوش بلاد لهريب سعاد ميني بوس سلفي بوشبوش ليك صوصيل دير حلا,0,2020-10-21T13:59:50Z,p,
2523,Zineb Zino,http://www.youtube.com/channel/UCYHReasEWWwVNKaz3emUi0A,عندها الحق ماتحشموش,2,2020-10-21T13:54:27Z,p,
2524,Mono Zak,http://www.youtube.com/channel/UCsLoZFvRdbF6Tae5iaMkOWw,قولي الا من رحمة ربك اتركو الناس لربي الناس الله يهدينا جميعا,0,2020-10-21T13:49:25Z,n,
2525,Lakhdar Hossam,http://www.youtube.com/channel/UCYn4dVYvxijnSpRVfo9GCPw,قالت الحق,1,2020-10-21T13:48:44Z,n,
2526,Tahr Tito,http://www.youtube.com/channel/UCg8yRfQGyYhiZY1t9jl85Gg,محشمتيش لكان يسمع بباك واش راك تهدري اعطيني وجهك معرفش يربيك للاسف,0,2020-10-21T13:46:54Z,p,
2527,Akram Smith,http://www.youtube.com/channel/UCbj7WSJa1p3xw5CAeWeLizA,قالت الحق بسكو متحبوش كلمة الحق,1,2020-10-21T13:37:35Z,n,
2528,Lameche Mounir,http://www.youtube.com/channel/UCSToGVkIecPSgiaHpoYsF9g,جبهة الصطل,0,2020-10-21T13:32:30Z,p,
2529,أوباح اوباح,http://www.youtube.com/channel/UCoM7dIHzxqR_AKKTgBUX6GA,وقيلة معندكش تواليت داركم يا وحدل رخيسة هذه فيات هي من دمرت مجتمع,0,2020-10-21T13:31:30Z,p,
2530,The Wolf gaming dz,http://www.youtube.com/channel/UCSnVG2-cx5dyJunFt-wHRgQ,الي فتها الزين تزير الجين متكبر الشان علي لي معندوا قيمه يحسب روحوا فلان او هو غير بهيمه,0,2020-10-21T13:30:43Z,p,
2531,جسد بلا روح,http://www.youtube.com/channel/UCQll2LP_N5_bJfCunAuXILw,تكلمت بالحق علاش معجبكمش ياجزايريين عطاتكم بالحق هذي اخلاقكم ياجزايريين,1,2020-10-21T13:30:29Z,n,
2532,Nassim Brrabah,http://www.youtube.com/channel/UC6h-ysKGtnAVuNAjdh2johg,استري روحك بحجاب وتواضعي شويا مايبانولكش الرجال هكا يامخلوعة نهار كامل ونتيا ديري في تبهديل عيشي ذوكا مرتاحة,0,2020-10-21T13:30:21Z,p,
2533,ايوب بوراس,http://www.youtube.com/channel/UCkxmLCjs9JJJqHtPdR9KFPQ,باينة فيك بلي مخلوعة في روحم وعاجبتك رويحتك,0,2020-10-21T13:27:46Z,p,
2534,Merieme Djaffar,http://www.youtube.com/channel/UCjU73gbRn25M_qkL2CqV3Qw,روحي شوفي روحک قبل خلیتي رغیس یبوسک فالبیرو کون اوموا کي قریتي السیناریو کون قلتیلهم انا مرا مسلمة کیما راکي تقولي نتي منقدرش نجوز لقطة کیما هاذي مشي تجي تهیني الشعب صاح لازم یغضو البصر تاعهم ربي امرهم مي المرا تاني امرها ربي بالحجاب تستر روحها وما دیرش کیلو تاع مکیاج نتي اصلا راکي تتزیني لرجال وحق ربي ما مرا نتي ربي یهدیک شوفي روحک قبل ماتشوفي الناس رخصتي روحک الناس اع هدرو علیک نتاقدوک من کل جیه نتي تحبي کي یهدرو علیک بلافاصون لی هدرتي بیها علی اللبسة تاعک والماکیاج تاعک باینة ماتقبلیش لوکان نصحتي وهدرتي غیر بالعقل وبلا العبارات هاذوک تاع الریو حیوانات معلیش مي نتي تقولي منعرف معامن راکي تهدري ربي یهدیک ویهدینا,0,2020-10-21T13:27:16Z,p,
2535,Chaimaa Maysoune,http://www.youtube.com/channel/UCwFEEtztWU7Esu6hiwjj8bg,اذا حنا حيوانات نتي وش تكوني,0,2020-10-21T13:26:19Z,p,
2536,la fleur blanch,http://www.youtube.com/channel/UC5KzH6iYmVOTMgSd7eHm_xQ,عندها الحق 100 جزء من الشعب لا يستحق كلمة راجل والله عندها الحق عبالك وكتاه تكون مونيو غالطة كون قالت الشعب كامل ماشي راجل بصح هي ذكرت جزء من الشعب ليس الكل افهموا مباعد احكيو عاديك بقينا حنا لخرين,6,2020-10-21T13:25:52Z,n,
2537,Raziko Smail,http://www.youtube.com/channel/UCkqL7eRCKvTx2yohZfAQazA,مين تكون الوحدة ساترا روحا تماك عندها الحق بصح هنا معندهاش الحق عري روحك ممبعد قولي تبلاو عليا,0,2020-10-22T21:09:12Z,n,
2538,Liza Cedricfirier,http://www.youtube.com/channel/UCsNmRwxPW3wHu96SvEbfbOQ,والله ختي عندك الحق مكانتش تقصد,1,2020-10-22T20:21:44Z,n,
2539,Samira Harzallah,http://www.youtube.com/channel/UC-aQ9PdPJaI6xaFAP4Zf3MA,يهديك ربي,1,2020-10-21T13:25:45Z,n,
2540,mdm tarik,http://www.youtube.com/channel/UCN1CIi9AcXDj4PAb5SmyVEw,جبهة التحرير تاعك نكتبو فيها النشيد الوطني ويفضلو 2 سطور,0,2020-10-21T13:21:42Z,p,
2541,Med Ridha,http://www.youtube.com/channel/UCssLmIpAxGWUh-VnlasXVoA,هذه تنطبق عليها نضرية داروين هذه من فصيلة القردة امنيتي ان ارجع لخصية ابي ولاارى هذه الاشكال,0,2020-10-21T13:19:43Z,p,
2542,oussama dz31,http://www.youtube.com/channel/UC0HnH9Ub_m-mGH-RKHVhMtg,هي صح عندك الحق في شي كلام ومعندكش حق من جهة اخرى احكيلنا على صحاب لواطا لي طلعوا العاهرات واحكيلنا على العاهرات لي يديروها فالخفاء وقال الله عز وجل وبشر الزاني بخراب بيته وصلاة على النبي محمد صلى الله عليه وسلم,6,2020-10-21T13:15:31Z,p,
2543,Samia Bouchrit,http://www.youtube.com/channel/UCPFTz_88nYgGjZWNa7YigAQ,عندك وحد الجبهة تكتبي فيها اانشيد الوطني بكامل مقاطعه,0,2020-10-21T13:14:55Z,p,
2544,Ka Ly,http://www.youtube.com/channel/UCCkQ8HrCpqIGhG7hIiExmDA,علاه نتي حبتني من الجنة الله المستعان شح فينا لعطينلك قيمة,0,2020-10-21T13:14:50Z,p,
2545,Para Money,http://www.youtube.com/channel/UC1HXWxQLXIlAZIKzRg0gpRw,منيتكم علاش تسبو فيها عندها الحق,0,2020-10-21T13:13:37Z,n,
2546,Madjid Bousbaa,http://www.youtube.com/channel/UCAsxQ2W2D-G-Jn-zjli-dzw,قالك قط جيعان طاح في شحمة فايحة ونتي هي الشحمة لفايحة ما القط طالب ياكل برك والحديث قياس تافهة,1,2020-10-21T13:13:17Z,p,
2547,Anouar Menaceur,http://www.youtube.com/channel/UCqfFQLmV6ZwxaYAJD7dG_wA,قاعها,0,2020-10-21T13:12:51Z,p,
